subscription_id,customer_id,platform,start_date,end_date,price,plan_type,status
3694,3122,Zee5,20-06-2024,06-01-2026,99,Quarterly,Expired
3695,5003,Netflix,14-01-2025,17-02-2026,499,Yearly,Active
3696,3643,Zee5,05-03-2025,06-01-2026,99,Quarterly,Active
3697,775,Zee5,29-08-2024,19-12-2025,499,Quarterly,Expired
3698,2556,SonyLIV,20-10-2025,31-01-2026,299,Yearly,Active
3699,90,Netflix,03-10-2025,02-03-2026,199,Quarterly,Active
3700,5312,Amazon Prime,28-08-2024,25-04-2026,299,Monthly,Expired
3701,5195,Amazon Prime,27-03-2025,10-04-2026,199,Yearly,Expired
3702,1396,Amazon Prime,16-06-2025,22-03-2026,499,Monthly,Active
3703,3994,Amazon Prime,20-03-2024,19-03-2026,199,Yearly,Active
3704,2444,Netflix,19-11-2025,04-03-2026,199,Monthly,Expired
3705,2732,Disney+ Hotstar,17-03-2025,04-02-2026,499,Quarterly,Active
3706,3312,Netflix,05-02-2024,22-05-2026,499,Monthly,Active
3707,5199,Amazon Prime,04-08-2024,12-05-2026,199,Monthly,Expired
3708,899,Amazon Prime,11-10-2024,28-01-2026,99,Quarterly,Expired
3709,148,SonyLIV,29-10-2024,12-05-2026,149,Monthly,Active
3710,3548,SonyLIV,04-05-2025,13-02-2026,99,Quarterly,Expired
3711,3402,Zee5,31-10-2025,29-04-2026,99,Yearly,Active
3712,2011,Netflix,31-05-2025,03-03-2026,499,Monthly,Expired
3713,4943,Disney+ Hotstar,23-07-2025,05-12-2025,499,Quarterly,Expired
3714,1324,Netflix,28-04-2025,15-01-2026,199,Yearly,Expired
3715,931,SonyLIV,08-11-2025,23-02-2026,99,Monthly,Active
3716,3450,Disney+ Hotstar,29-10-2025,10-02-2026,499,Quarterly,Active
3717,1153,Zee5,27-04-2025,06-05-2026,149,Yearly,Expired
3718,729,Disney+ Hotstar,05-08-2024,06-12-2025,199,Yearly,Active
3719,1462,Zee5,19-10-2025,24-04-2026,499,Monthly,Active
3720,3926,Netflix,08-02-2025,27-01-2026,199,Quarterly,Expired
3721,2833,Netflix,06-04-2024,02-03-2026,299,Quarterly,Expired
3722,1218,Amazon Prime,04-01-2024,02-03-2026,149,Monthly,Active
3723,3131,Zee5,15-02-2025,12-02-2026,149,Monthly,Expired
3724,5049,Amazon Prime,24-10-2024,22-05-2026,149,Monthly,Expired
3725,4117,Zee5,26-10-2024,20-03-2026,99,Yearly,Expired
3726,5112,Zee5,20-08-2025,26-12-2025,199,Yearly,Active
3727,5952,SonyLIV,06-11-2024,15-03-2026,199,Monthly,Expired
3728,1031,Zee5,18-02-2025,10-04-2026,299,Yearly,Expired
3729,2457,Amazon Prime,07-10-2024,21-03-2026,99,Quarterly,Active
3730,2797,SonyLIV,28-10-2025,22-02-2026,499,Yearly,Expired
3731,3184,SonyLIV,31-01-2024,13-05-2026,199,Yearly,Active
3732,4147,SonyLIV,10-08-2024,25-03-2026,99,Quarterly,Expired
3733,5400,Netflix,12-09-2025,15-03-2026,99,Quarterly,Active
3734,4217,Netflix,19-08-2025,30-04-2026,149,Yearly,Expired
3735,3575,Amazon Prime,19-12-2024,18-05-2026,199,Quarterly,Expired
3736,3351,SonyLIV,18-11-2025,30-01-2026,199,Yearly,Active
3737,2345,Amazon Prime,04-02-2024,27-03-2026,99,Yearly,Expired
3738,4700,SonyLIV,09-06-2025,05-05-2026,149,Quarterly,Expired
3739,415,Zee5,30-03-2025,15-12-2025,99,Quarterly,Expired
3740,448,Zee5,30-03-2024,03-05-2026,499,Yearly,Active
3741,3396,Zee5,31-08-2024,27-03-2026,299,Quarterly,Expired
3742,5535,Zee5,08-08-2025,05-12-2025,499,Quarterly,Active
3743,660,Zee5,27-01-2024,20-02-2026,99,Quarterly,Expired
3744,5226,Amazon Prime,22-06-2025,19-05-2026,199,Quarterly,Expired
3745,2532,Amazon Prime,13-03-2024,01-12-2025,199,Yearly,Expired
3746,4710,SonyLIV,23-09-2024,04-05-2026,299,Monthly,Active
3747,3862,Disney+ Hotstar,03-07-2024,21-05-2026,149,Quarterly,Expired
3748,497,Amazon Prime,18-07-2025,20-01-2026,199,Monthly,Expired
3749,2425,Zee5,17-04-2025,28-03-2026,99,Yearly,Active
3750,3954,Amazon Prime,03-10-2025,18-12-2025,499,Quarterly,Active
3751,2433,SonyLIV,07-03-2025,28-11-2025,199,Monthly,Active
3752,374,Amazon Prime,10-06-2024,08-04-2026,99,Monthly,Expired
3753,2613,Zee5,29-03-2024,28-11-2025,99,Quarterly,Expired
3754,3826,Amazon Prime,25-04-2025,14-05-2026,149,Yearly,Active
3755,3182,Amazon Prime,07-02-2024,04-02-2026,99,Yearly,Expired
3756,1493,SonyLIV,19-10-2025,01-04-2026,499,Yearly,Expired
3757,1030,Zee5,04-12-2023,31-01-2026,149,Monthly,Active
3758,137,SonyLIV,11-11-2024,06-03-2026,149,Monthly,Active
3759,980,Amazon Prime,21-01-2024,15-04-2026,299,Monthly,Active
3760,5344,SonyLIV,15-12-2023,18-05-2026,149,Yearly,Active
3761,4529,Amazon Prime,08-08-2025,24-03-2026,199,Quarterly,Active
3762,815,Zee5,20-05-2024,22-05-2026,499,Quarterly,Expired
3763,2366,Zee5,03-03-2024,29-11-2025,499,Yearly,Active
3764,1408,Zee5,17-08-2024,15-02-2026,299,Yearly,Expired
3765,1437,Netflix,17-06-2025,25-04-2026,299,Quarterly,Active
3766,4474,Amazon Prime,27-03-2024,10-12-2025,99,Yearly,Expired
3767,768,SonyLIV,30-05-2025,02-04-2026,499,Monthly,Expired
3768,4460,Amazon Prime,26-06-2024,09-02-2026,199,Quarterly,Active
3769,3878,SonyLIV,04-10-2024,14-04-2026,299,Yearly,Expired
3770,1247,Zee5,31-10-2024,06-01-2026,199,Monthly,Active
3771,746,Zee5,14-10-2025,10-05-2026,99,Monthly,Expired
3772,3732,Disney+ Hotstar,01-04-2025,01-05-2026,99,Monthly,Expired
3773,4161,Netflix,19-01-2024,08-02-2026,199,Yearly,Expired
3774,3320,Zee5,26-05-2024,29-03-2026,499,Monthly,Expired
3775,2590,Netflix,17-09-2025,28-02-2026,149,Yearly,Expired
3776,3755,Amazon Prime,23-07-2025,03-02-2026,199,Yearly,Active
3777,4855,Disney+ Hotstar,20-02-2024,09-01-2026,149,Yearly,Active
3778,4160,Netflix,04-03-2025,02-01-2026,149,Quarterly,Active
3779,1189,Zee5,20-03-2025,11-05-2026,99,Monthly,Expired
3780,4745,SonyLIV,15-02-2024,17-01-2026,499,Monthly,Active
3781,2419,Amazon Prime,10-03-2024,13-02-2026,99,Yearly,Expired
3782,2381,Amazon Prime,01-09-2024,28-03-2026,149,Yearly,Active
3783,5821,SonyLIV,25-01-2024,13-01-2026,499,Monthly,Active
3784,164,Amazon Prime,03-08-2025,09-04-2026,149,Monthly,Active
3785,4565,SonyLIV,23-06-2024,28-12-2025,499,Quarterly,Active
3786,3838,Zee5,19-01-2025,22-12-2025,299,Quarterly,Active
3787,3835,Disney+ Hotstar,07-02-2025,19-03-2026,199,Yearly,Expired
3788,41,Amazon Prime,18-03-2024,10-01-2026,499,Yearly,Expired
3789,956,Amazon Prime,20-10-2025,15-12-2025,99,Yearly,Expired
3790,3174,Disney+ Hotstar,09-07-2025,02-12-2025,299,Yearly,Active
3791,3292,Amazon Prime,22-05-2024,30-01-2026,99,Monthly,Expired
3792,1567,Amazon Prime,17-03-2024,13-03-2026,499,Monthly,Expired
3793,2540,Disney+ Hotstar,16-12-2024,29-04-2026,299,Yearly,Active
3794,480,Netflix,12-02-2024,22-03-2026,149,Quarterly,Active
3795,5054,Zee5,17-03-2024,02-01-2026,149,Monthly,Expired
3796,1452,Amazon Prime,30-09-2024,08-01-2026,299,Yearly,Active
3797,2473,Disney+ Hotstar,23-03-2025,29-11-2025,299,Monthly,Active
3798,1390,Netflix,23-06-2024,26-03-2026,99,Monthly,Expired
3799,4746,Amazon Prime,19-02-2024,06-04-2026,299,Quarterly,Expired
3800,2637,Disney+ Hotstar,15-12-2024,21-03-2026,299,Monthly,Active
3801,3404,Netflix,03-01-2024,04-03-2026,149,Yearly,Active
3802,3793,Disney+ Hotstar,27-08-2024,18-03-2026,149,Yearly,Expired
3803,3062,Netflix,05-12-2024,23-12-2025,499,Monthly,Expired
3804,2715,Disney+ Hotstar,15-10-2024,14-01-2026,499,Quarterly,Expired
3805,5771,Disney+ Hotstar,20-11-2025,08-03-2026,99,Monthly,Expired
3806,4412,Zee5,21-09-2024,16-02-2026,499,Yearly,Expired
3807,1856,SonyLIV,13-05-2024,20-03-2026,499,Monthly,Expired
3808,678,Amazon Prime,08-07-2025,05-02-2026,499,Yearly,Expired
3809,1091,Zee5,08-03-2024,07-01-2026,299,Yearly,Active
3810,2165,SonyLIV,01-03-2024,04-12-2025,199,Quarterly,Active
3811,934,Zee5,02-12-2023,21-04-2026,299,Quarterly,Active
3812,623,Zee5,24-01-2024,22-12-2025,149,Yearly,Expired
3813,118,Zee5,30-04-2024,28-03-2026,299,Monthly,Active
3814,1774,Disney+ Hotstar,23-12-2023,03-01-2026,149,Yearly,Active
3815,929,Amazon Prime,14-05-2024,22-05-2026,199,Quarterly,Expired
3816,2942,Amazon Prime,03-05-2025,28-12-2025,99,Monthly,Active
3817,3852,Disney+ Hotstar,26-07-2025,07-01-2026,199,Yearly,Active
3818,3361,Disney+ Hotstar,10-01-2024,05-12-2025,199,Monthly,Expired
3819,1704,Netflix,05-12-2024,04-01-2026,299,Yearly,Expired
3820,5836,Disney+ Hotstar,23-11-2024,24-12-2025,499,Monthly,Active
3821,5337,Netflix,14-08-2024,31-01-2026,149,Yearly,Active
3822,1161,Zee5,24-05-2024,22-04-2026,299,Monthly,Expired
3823,1550,SonyLIV,31-01-2025,02-03-2026,149,Monthly,Expired
3824,1641,Netflix,13-12-2023,15-04-2026,199,Quarterly,Active
3825,2366,Zee5,01-09-2024,06-03-2026,299,Quarterly,Active
3826,385,SonyLIV,08-01-2025,06-03-2026,99,Quarterly,Active
3827,4137,Netflix,09-06-2024,21-03-2026,499,Quarterly,Active
3828,108,Amazon Prime,17-07-2024,30-11-2025,299,Monthly,Expired
3829,790,Amazon Prime,10-05-2024,01-05-2026,99,Monthly,Expired
3830,1357,Netflix,15-08-2024,11-02-2026,499,Yearly,Active
3831,5908,Netflix,14-01-2025,21-12-2025,99,Quarterly,Expired
3832,4069,Zee5,24-09-2025,28-04-2026,99,Yearly,Expired
3833,1158,Netflix,11-07-2025,08-03-2026,499,Yearly,Active
3834,2372,Zee5,08-07-2025,30-12-2025,149,Yearly,Active
3835,5459,Disney+ Hotstar,13-04-2025,25-04-2026,199,Monthly,Active
3836,2599,Disney+ Hotstar,20-04-2025,03-03-2026,199,Quarterly,Active
3837,1671,Disney+ Hotstar,15-08-2024,07-12-2025,99,Yearly,Expired
3838,1758,SonyLIV,17-03-2025,08-01-2026,299,Quarterly,Active
3839,714,Netflix,30-05-2024,30-11-2025,99,Yearly,Active
3840,4934,Amazon Prime,27-06-2025,24-01-2026,199,Yearly,Expired
3841,3806,Zee5,11-05-2024,01-12-2025,149,Yearly,Expired
3842,2372,Netflix,20-11-2025,23-01-2026,199,Quarterly,Expired
3843,598,Disney+ Hotstar,25-08-2025,06-03-2026,499,Quarterly,Expired
3844,4974,Zee5,15-11-2024,23-05-2026,199,Yearly,Active
3845,2700,SonyLIV,28-05-2025,20-03-2026,499,Monthly,Expired
3846,827,Disney+ Hotstar,23-07-2024,04-05-2026,199,Quarterly,Expired
3847,2168,Amazon Prime,09-05-2025,02-05-2026,149,Monthly,Active
3848,3108,SonyLIV,25-06-2024,30-12-2025,299,Yearly,Active
3849,3875,Disney+ Hotstar,19-01-2025,11-03-2026,499,Yearly,Active
3850,1950,SonyLIV,19-10-2024,06-05-2026,499,Quarterly,Active
3851,332,Disney+ Hotstar,29-12-2023,04-12-2025,99,Quarterly,Active
3852,3817,Zee5,01-08-2024,25-03-2026,499,Yearly,Active
3853,2953,Zee5,27-08-2025,21-01-2026,99,Yearly,Expired
3854,4680,Disney+ Hotstar,26-11-2024,04-02-2026,499,Yearly,Active
3855,3289,Netflix,14-12-2023,17-05-2026,299,Quarterly,Active
3856,626,Disney+ Hotstar,22-07-2025,24-03-2026,149,Monthly,Expired
3857,3745,SonyLIV,12-09-2025,29-03-2026,299,Monthly,Expired
3858,3812,Zee5,12-09-2024,03-03-2026,99,Monthly,Expired
3859,4624,Amazon Prime,11-06-2025,25-01-2026,149,Quarterly,Expired
3860,5623,Amazon Prime,20-04-2024,27-02-2026,99,Quarterly,Active
3861,2217,SonyLIV,27-07-2025,03-05-2026,199,Yearly,Expired
3862,1830,SonyLIV,07-08-2024,02-02-2026,299,Monthly,Active
3863,1763,Netflix,04-04-2024,05-12-2025,299,Yearly,Expired
3864,5036,Netflix,21-06-2024,02-05-2026,299,Yearly,Expired
3865,4655,Amazon Prime,27-11-2024,25-05-2026,299,Quarterly,Active
3866,5929,SonyLIV,21-05-2025,10-02-2026,499,Monthly,Active
3867,2309,Zee5,22-09-2025,13-05-2026,149,Yearly,Active
3868,1454,SonyLIV,04-06-2025,06-02-2026,299,Quarterly,Active
3869,5685,Netflix,13-04-2024,09-02-2026,499,Yearly,Expired
3870,1639,Netflix,26-11-2024,20-05-2026,499,Quarterly,Expired
3871,1537,Amazon Prime,15-02-2024,16-03-2026,199,Quarterly,Active
3872,5572,Disney+ Hotstar,26-09-2024,26-01-2026,149,Yearly,Expired
3873,1676,Netflix,17-05-2025,14-12-2025,99,Yearly,Expired
3874,2390,Amazon Prime,17-07-2024,23-03-2026,199,Monthly,Expired
3875,5663,Disney+ Hotstar,09-06-2024,04-03-2026,199,Quarterly,Active
3876,3294,Disney+ Hotstar,30-09-2025,25-05-2026,499,Quarterly,Expired
3877,5942,Netflix,04-01-2024,16-02-2026,99,Yearly,Expired
3878,75,Zee5,08-03-2024,30-12-2025,299,Quarterly,Expired
3879,2161,Netflix,24-08-2024,20-03-2026,99,Monthly,Active
3880,4064,Netflix,09-08-2024,04-12-2025,149,Monthly,Expired
3881,4183,Disney+ Hotstar,18-07-2025,04-03-2026,299,Quarterly,Expired
3882,265,Disney+ Hotstar,12-10-2024,25-01-2026,149,Yearly,Expired
3883,2198,Amazon Prime,11-06-2024,12-03-2026,99,Yearly,Expired
3884,4884,SonyLIV,12-05-2025,09-03-2026,99,Quarterly,Active
3885,2323,SonyLIV,17-07-2025,12-03-2026,149,Monthly,Expired
3886,3504,Zee5,01-03-2024,28-11-2025,199,Yearly,Expired
3887,2301,Disney+ Hotstar,21-08-2024,16-03-2026,299,Yearly,Active
3888,2630,Disney+ Hotstar,05-01-2025,01-03-2026,199,Quarterly,Expired
3889,75,Netflix,27-08-2025,01-05-2026,99,Yearly,Active
3890,5073,SonyLIV,16-08-2025,10-05-2026,199,Monthly,Expired
3891,3115,Netflix,30-06-2025,10-02-2026,299,Yearly,Active
3892,903,Netflix,11-09-2025,11-02-2026,149,Yearly,Active
3893,3466,SonyLIV,04-03-2024,17-02-2026,99,Quarterly,Active
3894,3423,Zee5,24-09-2024,15-12-2025,99,Monthly,Active
3895,766,Zee5,10-06-2025,21-03-2026,499,Quarterly,Active
3896,5606,Zee5,26-01-2025,20-03-2026,149,Yearly,Expired
3897,1829,Disney+ Hotstar,07-05-2024,10-05-2026,199,Monthly,Active
3898,5066,Netflix,12-01-2024,27-03-2026,199,Yearly,Expired
3899,5162,Amazon Prime,25-01-2025,19-02-2026,99,Yearly,Active
3900,5591,SonyLIV,26-01-2024,06-02-2026,199,Yearly,Expired
3901,1374,Zee5,11-12-2024,11-04-2026,199,Quarterly,Expired
3902,1647,Disney+ Hotstar,10-08-2024,19-01-2026,199,Quarterly,Active
3903,5323,SonyLIV,20-03-2024,31-12-2025,99,Quarterly,Active
3904,669,Disney+ Hotstar,14-10-2025,14-04-2026,149,Yearly,Expired
3905,2120,Disney+ Hotstar,21-12-2024,23-12-2025,299,Quarterly,Expired
3906,4488,Netflix,11-09-2024,27-03-2026,299,Yearly,Expired
3907,4785,Amazon Prime,02-07-2024,30-01-2026,149,Monthly,Expired
3908,649,Disney+ Hotstar,16-04-2024,17-01-2026,199,Yearly,Expired
3909,4718,Amazon Prime,31-01-2025,30-01-2026,299,Quarterly,Expired
3910,4575,Disney+ Hotstar,30-05-2024,20-01-2026,99,Monthly,Expired
3911,5356,Zee5,30-01-2025,25-05-2026,299,Yearly,Expired
3912,749,Amazon Prime,26-09-2024,08-05-2026,149,Quarterly,Active
3913,1528,SonyLIV,22-07-2025,08-02-2026,199,Yearly,Expired
3914,2050,Zee5,08-02-2024,13-04-2026,199,Yearly,Active
3915,2424,SonyLIV,18-01-2024,02-03-2026,199,Yearly,Active
3916,2895,Amazon Prime,31-10-2025,24-05-2026,499,Yearly,Active
3917,816,Disney+ Hotstar,08-08-2024,15-02-2026,299,Quarterly,Active
3918,5157,Zee5,12-09-2024,27-12-2025,199,Quarterly,Active
3919,2530,SonyLIV,06-03-2024,18-03-2026,99,Yearly,Active
3920,218,Netflix,30-04-2024,07-03-2026,99,Quarterly,Expired
3921,1601,SonyLIV,04-06-2025,02-04-2026,199,Yearly,Active
3922,4164,SonyLIV,20-05-2025,17-03-2026,499,Quarterly,Expired
3923,2620,SonyLIV,13-05-2025,14-03-2026,99,Monthly,Active
3924,2461,Netflix,19-05-2024,21-02-2026,299,Quarterly,Expired
3925,764,SonyLIV,31-12-2024,02-05-2026,199,Quarterly,Expired
3926,672,Amazon Prime,28-11-2024,10-01-2026,499,Quarterly,Expired
3927,2116,Amazon Prime,21-07-2025,11-03-2026,149,Yearly,Expired
3928,398,SonyLIV,18-09-2024,25-02-2026,299,Quarterly,Expired
3929,5092,Amazon Prime,17-09-2024,29-04-2026,99,Yearly,Expired
3930,5503,Zee5,11-11-2024,05-01-2026,299,Yearly,Active
3931,5118,SonyLIV,28-08-2024,22-12-2025,299,Yearly,Expired
3932,4605,Netflix,28-08-2024,21-01-2026,499,Monthly,Expired
3933,545,Amazon Prime,06-11-2025,17-01-2026,99,Yearly,Active
3934,1804,SonyLIV,14-05-2024,27-04-2026,99,Yearly,Expired
3935,4968,Zee5,17-09-2024,01-12-2025,499,Monthly,Active
3936,5721,Zee5,13-02-2025,22-05-2026,499,Yearly,Active
3937,840,Netflix,03-05-2024,06-02-2026,149,Monthly,Expired
3938,930,Zee5,30-09-2024,14-03-2026,149,Yearly,Expired
3939,1133,SonyLIV,09-01-2025,26-12-2025,199,Yearly,Expired
3940,5061,SonyLIV,12-11-2024,04-02-2026,99,Quarterly,Expired
3941,5078,Amazon Prime,13-02-2024,03-03-2026,499,Monthly,Active
3942,2571,Amazon Prime,01-12-2023,20-03-2026,199,Quarterly,Expired
3943,2868,Amazon Prime,15-08-2025,08-03-2026,199,Yearly,Expired
3944,2539,SonyLIV,26-08-2024,18-03-2026,299,Yearly,Active
3945,4392,Zee5,10-08-2024,21-04-2026,199,Quarterly,Active
3946,2871,Netflix,07-09-2025,21-12-2025,99,Quarterly,Expired
3947,5473,SonyLIV,21-04-2025,13-01-2026,499,Quarterly,Active
3948,695,Zee5,23-06-2025,20-05-2026,99,Monthly,Expired
3949,1604,SonyLIV,17-10-2025,28-02-2026,499,Yearly,Expired
3950,4193,Disney+ Hotstar,17-04-2024,15-04-2026,149,Monthly,Active
3951,2506,Amazon Prime,03-01-2024,14-12-2025,299,Quarterly,Expired
3952,233,Zee5,24-03-2024,28-03-2026,99,Quarterly,Active
3953,5258,Disney+ Hotstar,26-10-2025,31-03-2026,149,Quarterly,Expired
3954,5834,Zee5,20-08-2024,07-02-2026,199,Monthly,Active
3955,988,Netflix,05-04-2025,26-04-2026,149,Quarterly,Active
3956,5395,Netflix,19-03-2024,29-01-2026,499,Quarterly,Expired
3957,1391,Zee5,27-03-2025,19-05-2026,499,Quarterly,Active
3958,4245,Amazon Prime,22-06-2025,30-04-2026,99,Yearly,Expired
3959,3829,Netflix,18-01-2025,07-04-2026,299,Monthly,Expired
3960,2137,Netflix,14-06-2024,06-05-2026,499,Quarterly,Expired
3961,4904,Amazon Prime,22-10-2024,21-05-2026,99,Monthly,Active
3962,381,Zee5,14-11-2025,18-04-2026,149,Yearly,Expired
3963,356,SonyLIV,07-06-2024,14-01-2026,99,Yearly,Expired
3964,3705,SonyLIV,25-02-2025,25-05-2026,299,Yearly,Expired
3965,2518,Netflix,15-06-2024,09-01-2026,99,Quarterly,Active
3966,1410,Netflix,16-07-2025,28-02-2026,299,Quarterly,Expired
3967,2828,Amazon Prime,27-05-2024,27-12-2025,299,Monthly,Expired
3968,3824,Amazon Prime,28-09-2025,17-12-2025,299,Yearly,Active
3969,4517,Zee5,23-09-2025,12-12-2025,299,Quarterly,Active
3970,1726,SonyLIV,21-09-2025,13-05-2026,149,Yearly,Expired
3971,169,Netflix,15-09-2025,28-02-2026,99,Quarterly,Active
3972,5180,Netflix,16-10-2025,12-12-2025,149,Monthly,Active
3973,397,Netflix,01-10-2025,24-03-2026,99,Yearly,Active
3974,1862,Zee5,11-06-2024,07-04-2026,199,Quarterly,Active
3975,764,SonyLIV,03-10-2025,09-01-2026,149,Monthly,Active
3976,1154,Amazon Prime,14-01-2025,29-11-2025,99,Yearly,Expired
3977,2850,Netflix,15-12-2024,04-02-2026,199,Monthly,Expired
3978,1834,Zee5,20-11-2025,06-02-2026,299,Yearly,Active
3979,4977,Netflix,03-02-2025,17-05-2026,499,Yearly,Active
3980,920,Disney+ Hotstar,29-02-2024,08-12-2025,149,Yearly,Active
3981,139,Amazon Prime,29-09-2025,08-12-2025,199,Quarterly,Active
3982,192,Zee5,26-04-2025,14-03-2026,199,Yearly,Active
3983,5872,Disney+ Hotstar,14-12-2023,30-12-2025,299,Yearly,Expired
3984,5871,Zee5,20-05-2025,16-05-2026,149,Yearly,Expired
3985,2345,SonyLIV,26-12-2024,05-01-2026,199,Yearly,Active
3986,2611,Zee5,18-08-2025,28-01-2026,149,Yearly,Active
3987,5168,SonyLIV,10-07-2025,09-02-2026,499,Quarterly,Active
3988,3099,Amazon Prime,08-04-2025,10-01-2026,199,Monthly,Active
3989,4412,SonyLIV,31-12-2024,22-05-2026,99,Yearly,Expired
3990,2851,SonyLIV,17-11-2024,21-05-2026,99,Yearly,Expired
3991,1603,Amazon Prime,20-08-2025,06-02-2026,149,Quarterly,Expired
3992,2471,Amazon Prime,02-02-2025,04-05-2026,199,Quarterly,Expired
3993,4049,SonyLIV,25-06-2025,21-02-2026,299,Yearly,Expired
3994,1630,Zee5,27-05-2025,22-04-2026,499,Monthly,Expired
3995,4841,Disney+ Hotstar,10-04-2024,01-03-2026,299,Yearly,Expired
3996,5890,Netflix,09-09-2025,17-03-2026,499,Quarterly,Active
3997,5430,Disney+ Hotstar,03-05-2024,06-03-2026,499,Yearly,Active
3998,3210,Amazon Prime,08-09-2025,07-02-2026,499,Yearly,Expired
3999,5460,Netflix,14-11-2025,15-03-2026,299,Yearly,Active
4000,4524,SonyLIV,19-02-2024,06-02-2026,149,Yearly,Active
4001,4915,Disney+ Hotstar,11-12-2024,23-01-2026,299,Yearly,Active
4002,2293,Netflix,05-04-2025,13-05-2026,299,Monthly,Expired
4003,433,Netflix,13-06-2024,03-02-2026,199,Monthly,Active
4004,1415,Netflix,14-02-2024,26-12-2025,149,Monthly,Expired
4005,1706,Amazon Prime,18-07-2025,12-04-2026,149,Yearly,Active
4006,3764,Amazon Prime,22-05-2024,09-01-2026,299,Yearly,Expired
4007,767,Netflix,31-08-2024,17-05-2026,299,Monthly,Expired
4008,1982,Disney+ Hotstar,12-11-2025,25-12-2025,299,Monthly,Expired
4009,5168,Amazon Prime,05-10-2025,18-05-2026,499,Yearly,Expired
4010,3393,Zee5,28-08-2024,27-02-2026,299,Yearly,Expired
4011,467,Netflix,03-07-2024,14-03-2026,199,Yearly,Expired
4012,1174,Zee5,21-09-2025,24-01-2026,299,Yearly,Expired
4013,3834,Netflix,17-11-2025,09-01-2026,199,Yearly,Active
4014,2861,Zee5,29-05-2025,27-02-2026,299,Monthly,Expired
4015,1243,SonyLIV,22-04-2024,15-05-2026,499,Monthly,Expired
4016,1369,Netflix,18-06-2025,02-02-2026,299,Yearly,Expired
4017,3720,SonyLIV,08-04-2025,28-04-2026,149,Yearly,Expired
4018,4450,SonyLIV,11-03-2024,29-11-2025,199,Quarterly,Active
4019,898,Netflix,21-12-2024,17-01-2026,299,Quarterly,Active
4020,5473,Netflix,10-11-2025,06-04-2026,99,Quarterly,Expired
4021,5063,Amazon Prime,31-12-2024,18-05-2026,299,Monthly,Expired
4022,2363,Netflix,27-11-2024,14-12-2025,499,Quarterly,Active
4023,2570,Zee5,27-05-2025,13-01-2026,199,Yearly,Expired
4024,444,Netflix,19-11-2024,30-03-2026,299,Quarterly,Expired
4025,4705,Disney+ Hotstar,01-01-2024,14-02-2026,199,Quarterly,Expired
4026,726,Amazon Prime,30-10-2024,17-04-2026,199,Monthly,Expired
4027,4302,Netflix,01-05-2025,05-05-2026,149,Quarterly,Active
4028,3734,Zee5,19-07-2024,09-12-2025,99,Yearly,Active
4029,3820,SonyLIV,20-01-2025,08-05-2026,99,Monthly,Expired
4030,4553,Amazon Prime,28-06-2024,16-12-2025,99,Quarterly,Expired
4031,4084,Disney+ Hotstar,05-09-2025,04-12-2025,199,Quarterly,Expired
4032,2278,Netflix,25-04-2025,30-04-2026,499,Quarterly,Expired
4033,2296,Amazon Prime,20-02-2024,02-05-2026,499,Monthly,Active
4034,4228,Zee5,26-03-2024,09-02-2026,149,Quarterly,Expired
4035,3183,Amazon Prime,21-08-2025,21-03-2026,149,Monthly,Active
4036,3363,Disney+ Hotstar,25-09-2024,26-03-2026,99,Monthly,Expired
4037,3028,Amazon Prime,25-12-2024,03-12-2025,499,Monthly,Active
4038,372,Zee5,08-01-2025,13-01-2026,499,Yearly,Active
4039,1778,Disney+ Hotstar,18-05-2024,09-05-2026,299,Yearly,Expired
4040,3683,SonyLIV,02-06-2025,07-02-2026,99,Monthly,Active
4041,2447,Zee5,07-02-2024,21-02-2026,299,Yearly,Active
4042,3927,Disney+ Hotstar,16-04-2025,18-05-2026,499,Monthly,Active
4043,5661,Disney+ Hotstar,08-03-2024,01-12-2025,99,Quarterly,Expired
4044,3955,Zee5,24-04-2025,09-04-2026,199,Yearly,Expired
4045,5427,Netflix,11-05-2024,22-12-2025,99,Yearly,Expired
4046,2451,Disney+ Hotstar,14-02-2025,19-01-2026,199,Yearly,Active
4047,3815,Zee5,01-06-2024,10-12-2025,149,Yearly,Expired
4048,4470,Netflix,15-01-2025,01-03-2026,99,Monthly,Active
4049,3083,SonyLIV,13-09-2024,07-04-2026,149,Monthly,Active
4050,3982,Disney+ Hotstar,18-07-2025,10-02-2026,199,Monthly,Active
4051,2588,Netflix,18-08-2025,21-12-2025,499,Yearly,Expired
4052,1628,Zee5,26-03-2025,11-03-2026,299,Yearly,Active
4053,1367,Disney+ Hotstar,23-10-2025,10-02-2026,299,Quarterly,Active
4054,3601,Disney+ Hotstar,13-01-2025,03-02-2026,299,Monthly,Expired
4055,1969,SonyLIV,30-04-2024,10-02-2026,199,Quarterly,Expired
4056,5823,Amazon Prime,13-07-2024,17-01-2026,149,Yearly,Active
4057,2389,Zee5,17-06-2024,17-02-2026,149,Yearly,Active
4058,4195,Netflix,12-08-2025,06-01-2026,299,Monthly,Expired
4059,4245,Zee5,09-07-2024,08-04-2026,499,Monthly,Expired
4060,2322,Netflix,14-07-2024,03-12-2025,99,Quarterly,Expired
