usage_id,customer_id,usage_date,data_used_gb,call_minutes,sms_count,roaming,network_type
3493,4198,13-06-2025,0.47,16,33,FALSE,5G
3494,2068,03-09-2025,2.56,66,19,FALSE,5G
3495,4653,27-05-2025,1.46,44,3,TRUE,4G
3496,1251,11-05-2025,2.56,90,40,TRUE,4G
3497,5264,25-10-2025,1.08,85,12,FALSE,5G
3498,1269,31-05-2025,2.01,40,20,TRUE,4G
3499,4237,12-11-2025,0.75,45,7,FALSE,5G
3500,5822,08-01-2025,2.47,108,19,TRUE,4G
3501,2837,16-02-2025,0.78,81,39,TRUE,4G
3502,1824,13-12-2024,2.72,38,23,TRUE,5G
3503,3818,11-09-2025,0.27,95,11,TRUE,5G
3504,5418,25-09-2025,0.99,105,27,FALSE,4G
3505,2861,14-12-2024,2.14,64,12,FALSE,4G
3506,1276,30-11-2024,1.4,73,38,FALSE,4G
3507,511,29-03-2025,1.64,44,3,FALSE,5G
3508,4556,05-05-2025,1.94,48,41,FALSE,5G
3509,5120,28-04-2025,0.25,32,13,TRUE,4G
3510,396,28-07-2025,2.71,14,45,FALSE,5G
3511,1817,18-10-2025,1.52,56,45,TRUE,5G
3512,269,26-04-2025,2.98,19,0,TRUE,5G
3513,859,13-04-2025,2.45,109,2,FALSE,5G
3514,3934,14-04-2025,1.86,104,48,TRUE,4G
3515,3016,22-07-2025,0.36,55,44,TRUE,5G
3516,930,20-11-2025,0.7,103,8,FALSE,4G
3517,4489,19-11-2025,2.35,58,34,TRUE,5G
3518,3437,15-07-2025,2.77,99,15,TRUE,4G
3519,738,19-10-2025,0.99,37,41,FALSE,5G
3520,3710,09-04-2025,2.75,92,22,FALSE,4G
3521,3422,06-10-2025,0.61,59,38,TRUE,5G
3522,5808,27-05-2025,1.47,95,39,FALSE,5G
3523,116,13-10-2025,2.28,93,9,FALSE,5G
3524,5602,05-05-2025,1.71,17,2,TRUE,4G
3525,2649,29-04-2025,1.23,46,47,FALSE,4G
3526,1307,05-02-2025,1.59,98,22,FALSE,5G
3527,912,02-01-2025,2.67,65,7,TRUE,4G
3528,2828,27-05-2025,0.19,23,12,FALSE,4G
3529,3275,29-11-2024,2.26,87,15,FALSE,4G
3530,3909,14-06-2025,2.39,90,20,FALSE,5G
3531,3912,12-01-2025,1.48,33,36,FALSE,5G
3532,3678,08-01-2025,0.29,52,43,TRUE,5G
3533,538,23-05-2025,0.99,35,32,TRUE,4G
3534,5187,07-03-2025,0.46,23,0,TRUE,5G
3535,4285,08-09-2025,2.14,47,21,TRUE,5G
3536,4674,18-01-2025,2.63,119,10,FALSE,5G
3537,5752,21-08-2025,2.31,106,40,TRUE,4G
3538,5556,06-03-2025,0.55,53,27,FALSE,5G
3539,2903,25-10-2025,0.97,78,23,TRUE,4G
3540,1722,18-07-2025,0.95,9,36,FALSE,5G
3541,3497,17-07-2025,0.87,78,1,FALSE,4G
3542,2526,19-05-2025,2.9,100,41,TRUE,5G
3543,2932,18-09-2025,1.62,40,21,TRUE,4G
3544,1029,08-12-2024,1.41,7,21,TRUE,5G
3545,1161,26-02-2025,1.08,37,43,FALSE,4G
3546,4619,19-02-2025,0.77,107,37,TRUE,5G
3547,2888,31-07-2025,1.02,47,24,FALSE,4G
3548,3671,15-06-2025,1.02,96,13,FALSE,5G
3549,2238,25-10-2025,2.7,30,24,FALSE,4G
3550,3568,27-01-2025,2.9,119,49,FALSE,5G
3551,270,14-06-2025,0.88,70,16,FALSE,4G
3552,4803,17-05-2025,0.16,66,49,TRUE,5G
3553,3152,20-12-2024,0.24,91,47,FALSE,5G
3554,5907,02-05-2025,1.3,28,10,FALSE,4G
3555,5887,06-08-2025,2.92,88,32,FALSE,5G
3556,5685,15-04-2025,1.5,103,23,TRUE,5G
3557,3583,18-12-2024,2.13,66,36,FALSE,5G
3558,5244,05-01-2025,0.94,102,25,TRUE,5G
3559,5461,18-04-2025,1.47,11,12,FALSE,5G
3560,2727,20-08-2025,2.65,116,17,FALSE,5G
3561,4611,23-01-2025,2.83,49,12,TRUE,4G
3562,3531,07-10-2025,2.86,14,21,FALSE,5G
3563,5220,27-07-2025,2.93,99,0,TRUE,5G
3564,5470,16-10-2025,1.8,85,11,TRUE,5G
3565,841,24-08-2025,1.83,114,31,TRUE,4G
3566,921,13-01-2025,1.53,115,14,FALSE,5G
3567,267,10-08-2025,2.09,20,45,TRUE,4G
3568,3844,08-01-2025,1.39,20,39,FALSE,5G
3569,1056,30-04-2025,0.12,21,48,TRUE,4G
3570,1365,24-06-2025,0.36,85,6,TRUE,4G
3571,1286,04-05-2025,0.43,62,45,FALSE,4G
3572,173,15-02-2025,0.19,114,2,FALSE,4G
3573,2885,26-05-2025,2.95,111,23,FALSE,5G
3574,2014,22-03-2025,1.24,28,9,FALSE,5G
3575,1029,31-05-2025,1.47,22,14,FALSE,4G
3576,150,15-04-2025,1.58,98,31,FALSE,4G
3577,4532,18-10-2025,0.62,65,1,TRUE,4G
3578,2903,18-06-2025,0.57,30,4,FALSE,5G
3579,296,06-04-2025,0.84,11,19,TRUE,4G
3580,5280,18-01-2025,2.85,97,31,TRUE,5G
3581,468,15-01-2025,0.5,54,24,TRUE,4G
3582,3036,10-06-2025,2.27,6,23,TRUE,5G
3583,3887,30-05-2025,1.23,4,16,FALSE,5G
3584,4421,08-02-2025,1.77,109,1,TRUE,4G
3585,5717,15-06-2025,2.07,27,8,TRUE,4G
3586,2787,26-01-2025,2.24,4,27,TRUE,5G
3587,181,31-08-2025,2.71,2,30,TRUE,4G
3588,515,26-06-2025,2.71,50,19,FALSE,4G
3589,839,10-01-2025,0.22,39,23,FALSE,4G
3590,4140,28-10-2025,2.04,55,23,TRUE,5G
3591,1915,26-08-2025,2.29,71,14,TRUE,5G
3592,5731,07-03-2025,2.05,61,13,FALSE,4G
3593,3587,21-09-2025,2.87,59,13,TRUE,5G
3594,4829,19-01-2025,1.34,114,5,FALSE,5G
3595,2990,13-05-2025,1.78,16,10,FALSE,4G
3596,2565,28-06-2025,1.61,59,48,FALSE,4G
3597,1961,29-10-2025,2.79,21,45,TRUE,4G
3598,495,30-03-2025,0.35,106,39,FALSE,4G
3599,4458,12-05-2025,1.53,102,49,FALSE,4G
3600,2545,13-12-2024,2.01,66,47,TRUE,5G
3601,1703,03-02-2025,0.31,52,19,TRUE,4G
3602,5965,11-09-2025,2.44,79,13,TRUE,4G
3603,1114,29-07-2025,0.64,99,10,TRUE,4G
3604,5254,21-06-2025,0.15,1,25,FALSE,4G
3605,4093,05-06-2025,0.38,13,12,TRUE,5G
3606,2064,21-03-2025,0.61,46,34,TRUE,4G
3607,388,04-07-2025,1.51,51,34,TRUE,5G
3608,5621,22-01-2025,1.23,14,41,TRUE,4G
3609,4928,22-12-2024,0.2,9,8,FALSE,4G
3610,3722,28-10-2025,1.85,5,21,FALSE,5G
3611,413,05-12-2024,0.44,64,35,TRUE,4G
3612,633,10-04-2025,2.39,66,25,TRUE,4G
3613,3079,21-06-2025,2.5,31,7,TRUE,5G
3614,763,26-02-2025,2.66,36,46,FALSE,5G
3615,1948,30-10-2025,1.31,17,43,FALSE,4G
3616,5621,15-05-2025,2.67,91,24,TRUE,4G
3617,3963,26-10-2025,1,24,11,TRUE,4G
3618,269,20-01-2025,1.99,5,49,FALSE,5G
3619,1519,08-02-2025,1.45,77,47,TRUE,5G
3620,2388,15-02-2025,2.16,65,44,TRUE,5G
3621,2654,16-11-2025,1.82,58,37,TRUE,4G
3622,4768,22-09-2025,2.41,1,10,FALSE,4G
3623,3224,20-12-2024,2.59,16,45,FALSE,4G
3624,4333,17-05-2025,2.64,65,31,FALSE,4G
3625,2343,17-04-2025,1.57,21,19,TRUE,5G
3626,1175,26-02-2025,0.66,51,13,FALSE,4G
3627,2059,04-12-2024,1.83,83,3,FALSE,4G
3628,1815,20-02-2025,2.72,88,8,FALSE,4G
3629,3053,10-09-2025,0.79,57,49,TRUE,4G
3630,4902,27-05-2025,1.06,57,46,TRUE,5G
3631,3841,25-03-2025,0.41,84,31,TRUE,5G
3632,4264,19-04-2025,0.24,100,44,FALSE,5G
3633,5250,16-06-2025,0.3,47,44,FALSE,4G
3634,820,03-10-2025,2.69,112,36,FALSE,4G
3635,5528,22-04-2025,2.61,111,2,FALSE,4G
3636,1817,22-03-2025,1.25,25,35,FALSE,5G
3637,4775,18-02-2025,2.28,89,19,TRUE,4G
3638,4980,29-03-2025,0.17,64,13,FALSE,5G
3639,5374,03-10-2025,0.84,93,19,TRUE,4G
3640,4367,16-04-2025,1.92,4,49,FALSE,4G
3641,461,26-10-2025,1.7,26,41,FALSE,4G
3642,3189,27-07-2025,2.33,48,35,FALSE,4G
3643,5088,06-07-2025,1.32,108,5,FALSE,4G
3644,4065,31-10-2025,0.56,10,2,TRUE,4G
3645,3190,01-04-2025,1.53,92,3,TRUE,4G
3646,5231,15-10-2025,1.23,98,20,TRUE,5G
3647,2121,04-03-2025,0.47,80,9,TRUE,4G
3648,5771,15-04-2025,2.74,35,21,FALSE,5G
3649,2018,04-01-2025,1.69,105,17,TRUE,4G
3650,4855,24-06-2025,0.84,60,8,TRUE,4G
3651,5682,25-02-2025,1.99,40,36,TRUE,4G
3652,4805,04-02-2025,1.14,92,48,TRUE,5G
3653,1048,03-05-2025,2.05,113,5,TRUE,4G
3654,1393,02-04-2025,2.87,116,45,FALSE,4G
3655,2167,16-09-2025,2.47,45,45,FALSE,4G
3656,4653,29-12-2024,2.21,102,35,FALSE,5G
3657,5072,21-04-2025,0.22,86,23,FALSE,4G
3658,2571,18-05-2025,1.17,10,24,TRUE,5G
3659,1885,12-11-2025,0.53,39,23,FALSE,5G
3660,5206,08-09-2025,1.76,107,31,FALSE,5G
3661,4957,05-06-2025,1.28,46,28,TRUE,5G
3662,1006,12-11-2025,2.31,115,4,FALSE,4G
3663,1792,27-11-2025,2.27,42,19,FALSE,4G
3664,5199,27-02-2025,0.32,60,29,TRUE,4G
3665,1367,19-08-2025,0.14,73,21,TRUE,5G
3666,85,18-03-2025,1.58,2,7,TRUE,5G
3667,2880,18-05-2025,0.73,109,32,TRUE,4G
3668,1560,01-10-2025,1.82,107,9,FALSE,4G
3669,889,13-06-2025,2,119,8,TRUE,5G
3670,482,22-03-2025,2.08,60,22,TRUE,5G
3671,4625,27-06-2025,1.67,4,44,TRUE,5G
3672,1712,14-08-2025,1.92,116,30,TRUE,5G
3673,3320,05-09-2025,2.87,69,37,TRUE,5G
3674,685,22-03-2025,0.95,81,25,FALSE,5G
3675,1555,08-06-2025,2.24,18,16,TRUE,5G
3676,5347,09-02-2025,2.35,45,16,FALSE,4G
3677,1484,22-09-2025,0.31,57,47,FALSE,4G
3678,4466,24-05-2025,2.97,107,20,TRUE,4G
3679,2179,28-10-2025,0.17,92,42,FALSE,4G
3680,5332,11-01-2025,2.49,39,21,FALSE,5G
3681,3391,20-12-2024,1.67,19,38,FALSE,4G
3682,2816,23-02-2025,2.1,36,41,FALSE,5G
3683,4578,05-05-2025,1.98,119,39,FALSE,4G
3684,2643,22-04-2025,2.11,70,17,TRUE,5G
3685,5491,16-04-2025,1.42,31,9,TRUE,4G
3686,1786,06-04-2025,0.39,95,35,TRUE,4G
3687,2105,09-06-2025,0.28,34,3,FALSE,5G
3688,3440,27-04-2025,1.7,57,11,TRUE,5G
3689,4436,21-02-2025,0.98,63,30,FALSE,4G
3690,360,16-04-2025,2.51,58,18,FALSE,5G
3691,4295,27-10-2025,2.34,46,28,TRUE,4G
3692,5622,14-06-2025,2.45,112,35,FALSE,5G
3693,1999,15-03-2025,2.79,39,25,FALSE,4G
3694,1670,31-08-2025,1.89,10,36,TRUE,4G
3695,467,29-12-2024,1.45,85,3,FALSE,5G
3696,3389,09-11-2025,2.84,78,2,TRUE,5G
3697,3212,23-08-2025,2.01,17,22,TRUE,5G
3698,1212,15-01-2025,2.18,15,22,FALSE,4G
3699,3620,26-05-2025,0.3,52,43,FALSE,5G
3700,4518,04-05-2025,1.33,51,41,TRUE,5G
3701,2139,18-12-2024,1.18,25,5,FALSE,5G
3702,4973,12-10-2025,0.53,74,39,TRUE,5G
3703,3310,14-06-2025,0.26,105,15,FALSE,4G
3704,5935,13-07-2025,0.84,71,42,TRUE,4G
3705,1076,23-09-2025,0.95,51,34,TRUE,4G
3706,4709,25-10-2025,2.19,43,2,TRUE,4G
3707,2592,21-10-2025,0.99,84,7,TRUE,5G
3708,2314,01-10-2025,2.79,22,22,TRUE,5G
3709,4404,19-04-2025,2.11,6,23,TRUE,5G
3710,4011,05-01-2025,2.94,18,19,TRUE,5G
3711,2023,28-11-2024,1.33,117,33,FALSE,5G
3712,3157,23-05-2025,2.43,21,25,FALSE,4G
3713,5952,29-04-2025,2.07,105,14,TRUE,4G
3714,1213,12-11-2025,2.77,73,41,TRUE,5G
3715,4840,24-02-2025,1.21,65,33,TRUE,4G
3716,257,17-01-2025,1.14,70,2,FALSE,4G
3717,4120,23-07-2025,2.67,113,3,FALSE,5G
3718,3787,16-06-2025,2.79,17,24,FALSE,5G
3719,3669,21-05-2025,2.79,56,21,FALSE,5G
3720,2762,08-05-2025,2.44,115,4,FALSE,4G
3721,590,01-04-2025,2.3,69,7,TRUE,5G
3722,2712,10-02-2025,1.94,45,32,FALSE,4G
3723,5389,25-10-2025,1.41,70,4,FALSE,4G
3724,2079,12-12-2024,2.49,78,3,FALSE,4G
3725,2884,30-03-2025,1.93,29,8,FALSE,5G
3726,3402,04-12-2024,1.84,62,28,TRUE,4G
3727,3418,02-05-2025,2.17,54,45,FALSE,5G
3728,5443,16-05-2025,1.72,82,2,TRUE,5G
3729,1609,14-01-2025,0.78,66,30,FALSE,4G
3730,4651,18-06-2025,1.92,59,35,TRUE,4G
3731,422,14-03-2025,1.75,10,41,FALSE,5G
3732,3503,28-05-2025,2.79,74,5,TRUE,5G
3733,4191,05-03-2025,0.95,73,41,FALSE,5G
3734,2966,03-11-2025,0.13,82,34,FALSE,5G
3735,464,28-03-2025,2.57,28,11,FALSE,5G
3736,4831,18-10-2025,2.9,65,42,TRUE,5G
3737,1358,22-11-2025,1.06,0,49,TRUE,5G
3738,5565,04-05-2025,0.43,42,46,FALSE,5G
3739,4585,13-08-2025,0.4,42,34,TRUE,4G
3740,5793,04-11-2025,1.09,6,43,FALSE,5G
3741,645,14-08-2025,0.84,79,18,FALSE,4G
3742,153,29-07-2025,2.58,74,43,FALSE,4G
3743,5874,16-05-2025,1.65,100,37,TRUE,4G
3744,916,05-08-2025,0.82,56,45,TRUE,4G
3745,4488,01-08-2025,1.27,6,25,FALSE,5G
3746,3495,04-05-2025,2.84,75,48,FALSE,4G
3747,3289,25-10-2025,2.8,99,19,TRUE,5G
3748,1925,08-07-2025,1.11,69,14,FALSE,4G
3749,4949,10-10-2025,0.19,59,8,FALSE,5G
3750,4468,20-01-2025,1.85,115,43,FALSE,5G
3751,251,16-06-2025,1.59,71,35,TRUE,4G
3752,5307,15-12-2024,0.31,84,23,FALSE,5G
3753,2397,14-11-2025,2.78,49,39,TRUE,5G
3754,1249,18-10-2025,1.1,46,5,TRUE,4G
3755,673,01-08-2025,0.89,118,26,FALSE,5G
3756,1497,30-07-2025,2.89,70,13,FALSE,4G
3757,727,14-04-2025,0.9,18,1,FALSE,4G
3758,546,17-11-2025,1.52,113,48,TRUE,5G
3759,1354,04-03-2025,2.69,0,17,FALSE,5G
3760,1071,20-09-2025,2.84,33,35,TRUE,4G
3761,3996,18-10-2025,0.17,36,21,FALSE,5G
3762,3215,26-09-2025,2.92,4,48,TRUE,5G
3763,5298,08-01-2025,0.2,29,4,TRUE,4G
3764,5756,12-05-2025,2.22,61,38,FALSE,4G
3765,2549,03-12-2024,0.37,119,22,FALSE,4G
3766,4487,27-02-2025,1.78,119,39,FALSE,5G
3767,2396,26-04-2025,1.74,81,13,FALSE,4G
3768,1613,11-06-2025,0.8,81,29,FALSE,5G
3769,2812,13-06-2025,1.7,32,5,TRUE,5G
3770,5029,22-10-2025,2.55,29,44,FALSE,4G
3771,3730,03-05-2025,1.4,83,20,TRUE,5G
3772,3881,19-12-2024,2.49,104,47,TRUE,4G
3773,4860,31-10-2025,2.28,53,12,TRUE,5G
3774,1165,12-07-2025,0.9,92,42,TRUE,4G
3775,330,21-05-2025,1.9,68,33,FALSE,4G
3776,4125,16-01-2025,1.47,91,3,FALSE,4G
3777,4995,05-05-2025,1.02,95,25,FALSE,4G
3778,3333,08-11-2025,0.99,76,49,FALSE,5G
3779,5460,19-11-2025,1.37,93,23,FALSE,5G
3780,5049,18-01-2025,1.74,51,6,TRUE,4G
3781,4332,31-08-2025,2.62,65,11,FALSE,4G
3782,4277,14-05-2025,1.28,116,38,FALSE,4G
3783,3237,08-05-2025,2.59,101,37,TRUE,5G
3784,1097,14-07-2025,2.99,114,11,TRUE,4G
3785,696,14-12-2024,1.03,100,48,FALSE,5G
3786,1279,15-03-2025,1.25,83,49,FALSE,5G
3787,3751,11-09-2025,0.96,26,17,TRUE,5G
3788,3370,23-01-2025,1.55,34,29,FALSE,5G
3789,5887,08-11-2025,2.72,35,24,FALSE,5G
3790,2615,26-12-2024,1.61,60,35,FALSE,5G
3791,4773,08-03-2025,3,93,24,FALSE,5G
3792,3270,16-03-2025,0.86,2,17,FALSE,5G
3793,2433,24-09-2025,2.91,9,27,TRUE,4G
3794,2965,21-03-2025,2.26,88,7,TRUE,4G
3795,4658,09-08-2025,0.94,75,40,FALSE,5G
3796,1821,28-01-2025,2.52,119,41,TRUE,4G
3797,1106,15-08-2025,1.92,54,19,TRUE,4G
3798,1755,25-04-2025,1.88,47,40,FALSE,5G
3799,3768,30-11-2024,1.95,72,7,TRUE,5G
3800,1327,09-08-2025,1.61,112,45,TRUE,5G
3801,4559,14-05-2025,2.61,83,6,TRUE,4G
3802,4492,18-09-2025,1.11,110,25,TRUE,5G
3803,4015,01-10-2025,0.33,0,30,TRUE,4G
3804,3857,07-04-2025,1.87,63,30,TRUE,4G
3805,3770,28-05-2025,2.26,19,23,TRUE,5G
3806,2811,26-12-2024,2.59,92,24,TRUE,4G
3807,2925,23-02-2025,2.23,2,10,TRUE,5G
3808,1993,15-04-2025,0.83,13,12,TRUE,4G
3809,4787,31-12-2024,1.06,84,46,TRUE,4G
3810,426,22-04-2025,0.38,104,18,TRUE,4G
3811,37,19-06-2025,2.63,48,46,TRUE,4G
3812,4654,02-01-2025,0.5,8,46,FALSE,5G
3813,5864,31-01-2025,0.58,70,8,TRUE,4G
3814,2707,01-07-2025,1.64,64,44,FALSE,5G
3815,2909,08-03-2025,2.95,23,30,FALSE,4G
3816,2830,27-01-2025,1.7,65,47,TRUE,4G
3817,2327,10-08-2025,2.44,8,30,TRUE,5G
3818,4645,29-11-2024,0.71,57,27,FALSE,5G
3819,1257,05-12-2024,1.71,97,23,TRUE,5G
3820,5975,28-01-2025,2.09,98,20,TRUE,5G
3821,1628,29-08-2025,0.28,100,38,FALSE,4G
3822,4989,27-05-2025,0.51,67,40,TRUE,4G
3823,1667,21-10-2025,0.18,43,22,TRUE,4G
3824,4004,13-07-2025,2.21,61,45,TRUE,5G
3825,1673,19-10-2025,0.41,109,29,FALSE,5G
3826,5626,09-04-2025,0.82,93,47,FALSE,4G
3827,3526,01-03-2025,0.52,104,36,TRUE,5G
3828,5750,26-12-2024,1.31,13,43,FALSE,5G
3829,286,19-09-2025,2.14,29,2,TRUE,4G
3830,2948,01-11-2025,1.15,59,33,FALSE,4G
3831,3854,16-01-2025,0.29,25,38,FALSE,5G
3832,1841,24-07-2025,0.5,52,1,FALSE,5G
3833,5585,28-09-2025,0.27,12,2,FALSE,5G
3834,5562,12-06-2025,1.5,70,26,FALSE,4G
3835,1870,28-10-2025,2.64,8,44,TRUE,4G
3836,3478,17-11-2025,1.42,116,20,TRUE,5G
3837,5542,14-02-2025,1.5,67,29,FALSE,5G
3838,5501,05-07-2025,1.41,66,40,FALSE,5G
3839,838,14-07-2025,2.79,97,19,TRUE,5G
3840,3574,09-01-2025,2.23,99,2,FALSE,5G
3841,262,21-07-2025,0.48,91,43,TRUE,5G
3842,1423,15-12-2024,1.45,31,6,FALSE,5G
3843,2777,24-07-2025,0.46,90,32,FALSE,4G
3844,1004,13-12-2024,2.87,114,11,TRUE,5G
3845,1468,11-08-2025,2.8,86,23,FALSE,5G
3846,794,02-05-2025,1.82,107,15,TRUE,5G
3847,4731,05-02-2025,1.99,60,28,TRUE,5G
3848,3515,12-07-2025,1.26,37,45,FALSE,4G
3849,5925,05-02-2025,0.59,11,23,FALSE,4G
3850,3712,24-11-2025,0.93,92,4,TRUE,4G
3851,3147,27-10-2025,2.08,98,32,FALSE,5G
3852,4107,27-07-2025,0.57,113,46,FALSE,5G
3853,5480,31-05-2025,0.32,57,46,FALSE,4G
3854,4051,13-04-2025,1.59,107,15,FALSE,5G
3855,296,11-09-2025,0.47,51,9,FALSE,4G
3856,4641,08-09-2025,0.9,107,21,FALSE,5G
3857,305,05-05-2025,0.55,71,9,FALSE,4G
3858,2566,18-07-2025,2.95,14,11,FALSE,4G
3859,1939,19-12-2024,2.42,23,9,FALSE,5G
3860,4602,01-10-2025,1.27,110,6,FALSE,5G
3861,5255,31-07-2025,1.7,68,39,TRUE,5G
3862,4700,25-09-2025,3,37,7,FALSE,4G
3863,2049,12-10-2025,0.55,42,5,FALSE,4G
3864,1131,06-05-2025,2.28,79,31,TRUE,4G
3865,397,12-01-2025,2.63,103,13,TRUE,5G
3866,207,23-03-2025,0.6,72,5,FALSE,5G
3867,5097,20-05-2025,1.59,58,33,TRUE,5G
3868,2349,23-09-2025,1.16,29,13,TRUE,4G
3869,493,11-08-2025,0.91,58,16,TRUE,5G
3870,773,21-11-2025,1,22,20,FALSE,5G
3871,4585,22-02-2025,2.81,51,10,FALSE,4G
3872,3637,29-05-2025,1.08,12,17,TRUE,5G
3873,2887,03-02-2025,2.02,88,37,FALSE,4G
3874,635,14-11-2025,2.5,51,45,TRUE,5G
3875,1761,26-01-2025,2.96,27,30,FALSE,4G
3876,3088,28-12-2024,0.28,103,0,TRUE,5G
3877,2787,17-10-2025,0.51,0,14,FALSE,4G
3878,2687,29-11-2024,2.47,11,42,TRUE,5G
3879,5734,05-05-2025,1.36,109,11,FALSE,4G
3880,1743,03-01-2025,2.49,93,23,TRUE,5G
3881,4186,16-04-2025,1.85,58,15,TRUE,5G
3882,1370,28-11-2024,1.69,46,34,FALSE,4G
3883,2394,16-02-2025,0.77,111,30,TRUE,4G
3884,3858,16-04-2025,2,21,39,TRUE,5G
3885,5362,27-05-2025,1.99,91,10,TRUE,4G
3886,4694,23-03-2025,0.31,90,38,FALSE,4G
3887,2301,16-02-2025,1.63,107,19,FALSE,4G
3888,2880,30-04-2025,2.3,39,47,TRUE,5G
3889,1209,26-07-2025,0.69,107,28,FALSE,4G
3890,4773,09-03-2025,1.89,2,9,FALSE,4G
3891,772,28-08-2025,2.42,68,9,TRUE,5G
3892,3819,08-06-2025,0.41,81,45,TRUE,5G
3893,130,23-07-2025,0.56,1,38,FALSE,5G
3894,4804,24-01-2025,1.12,37,22,FALSE,5G
3895,4449,04-02-2025,2.6,94,40,TRUE,5G
3896,4706,25-11-2025,1.91,119,43,TRUE,5G
3897,1516,19-02-2025,2.66,19,25,FALSE,4G
3898,2379,02-05-2025,0.26,22,19,TRUE,5G
3899,5405,13-05-2025,0.99,90,30,TRUE,5G
3900,3416,31-03-2025,0.43,19,28,FALSE,5G
3901,1742,12-10-2025,2.83,7,36,FALSE,4G
3902,3323,07-09-2025,1.89,23,31,TRUE,5G
3903,2222,14-02-2025,1.33,99,5,FALSE,5G
3904,5206,28-02-2025,2.36,49,44,FALSE,4G
3905,3449,28-11-2024,1.35,8,35,TRUE,4G
3906,790,23-10-2025,0.62,84,39,FALSE,5G
3907,3580,03-06-2025,1.72,91,8,FALSE,5G
3908,4393,29-05-2025,0.63,7,39,TRUE,4G
3909,5779,13-10-2025,1.54,47,1,TRUE,4G
3910,4175,26-03-2025,1.09,93,3,FALSE,5G
3911,4294,10-08-2025,2.08,3,35,FALSE,4G
3912,2585,28-06-2025,2.99,114,4,FALSE,4G
3913,595,10-02-2025,0.82,2,45,TRUE,5G
3914,2692,07-02-2025,1.41,16,5,TRUE,5G
3915,4994,18-05-2025,2.68,16,48,FALSE,4G
3916,4004,09-04-2025,0.79,20,18,TRUE,4G
3917,5332,01-05-2025,0.72,27,5,FALSE,5G
3918,4196,24-10-2025,0.13,4,0,FALSE,5G
3919,3982,19-12-2024,1.57,33,14,TRUE,5G
3920,3193,20-12-2024,0.81,20,28,TRUE,5G
3921,1159,07-01-2025,2.42,12,21,FALSE,5G
3922,4614,18-08-2025,2.27,15,23,TRUE,5G
3923,5462,25-09-2025,1.98,72,16,FALSE,5G
3924,3370,04-09-2025,1.25,19,40,FALSE,4G
3925,4934,13-02-2025,1.17,49,37,TRUE,4G
3926,3866,01-02-2025,2.36,7,10,FALSE,4G
3927,1539,30-09-2025,0.82,0,14,TRUE,5G
3928,1986,11-09-2025,1.9,47,14,TRUE,5G
3929,3024,04-04-2025,0.19,76,26,TRUE,4G
3930,3876,17-08-2025,1.25,109,27,TRUE,5G
3931,5496,15-01-2025,0.66,0,37,FALSE,5G
3932,3974,22-12-2024,2.05,16,28,TRUE,5G
3933,601,07-07-2025,2.72,119,8,TRUE,5G
3934,4178,11-10-2025,1.97,23,34,TRUE,4G
3935,3822,20-06-2025,1.27,19,24,TRUE,4G
3936,1122,29-11-2024,1.37,14,32,FALSE,4G
3937,5870,11-02-2025,1.06,76,43,FALSE,5G
3938,423,04-04-2025,2.46,88,6,TRUE,4G
3939,4845,01-05-2025,2.08,7,40,TRUE,5G
3940,1882,26-11-2025,0.77,42,4,TRUE,4G
3941,908,19-01-2025,0.15,53,31,TRUE,4G
3942,4566,31-10-2025,0.16,7,7,TRUE,4G
3943,29,29-04-2025,1.49,111,43,FALSE,4G
3944,5644,17-01-2025,2.79,0,29,TRUE,4G
3945,5684,06-04-2025,0.23,0,45,TRUE,4G
3946,4976,16-07-2025,1.44,55,5,TRUE,5G
3947,3827,22-03-2025,0.91,92,10,TRUE,4G
3948,4800,13-01-2025,1.24,29,5,FALSE,5G
3949,3226,30-01-2025,0.28,88,24,FALSE,5G
3950,88,06-04-2025,1.76,44,41,TRUE,4G
3951,4754,17-05-2025,0.41,116,12,TRUE,5G
3952,722,26-06-2025,1.69,23,42,TRUE,5G
3953,1783,29-11-2024,2.43,92,38,FALSE,5G
3954,4719,25-11-2025,1.93,50,40,TRUE,4G
3955,1079,17-04-2025,1.32,108,39,FALSE,4G
3956,5794,24-04-2025,1.15,7,49,TRUE,4G
3957,981,16-05-2025,1.79,80,6,TRUE,4G
3958,2273,09-10-2025,2.88,34,37,TRUE,5G
3959,572,03-12-2024,2.82,10,40,TRUE,4G
3960,1618,25-10-2025,1.29,63,48,TRUE,4G
3961,4380,21-02-2025,1.56,25,48,TRUE,5G
3962,2102,08-11-2025,1.15,88,23,FALSE,5G
3963,4615,30-10-2025,0.66,102,7,TRUE,5G
3964,4422,09-02-2025,1.16,96,49,FALSE,5G
3965,1985,26-01-2025,1.5,117,35,FALSE,5G
3966,4328,09-03-2025,0.51,41,14,TRUE,4G
3967,1213,17-07-2025,1.29,117,30,TRUE,5G
3968,491,27-11-2025,0.14,78,1,FALSE,5G
3969,2059,23-01-2025,2.04,42,14,TRUE,5G
3970,2667,30-06-2025,0.43,80,14,FALSE,5G
3971,177,27-11-2024,2.44,80,12,FALSE,4G
3972,3227,14-02-2025,1.6,89,30,FALSE,5G
3973,5794,01-10-2025,1.31,108,9,FALSE,4G
3974,996,29-06-2025,1.11,17,41,TRUE,4G
3975,3783,07-07-2025,0.88,102,42,TRUE,5G
3976,5689,13-11-2025,0.49,13,38,FALSE,5G
