call_id,customer_id,call_date,duration_minutes,call_type,location_city,location_state,network_quality
3746,2528,25-08-2025 19:59,12.36,Outgoing,Edwardsport,Michigan,Good
3747,593,23-03-2025 07:24,11.93,Outgoing,Schneiderburgh,Minnesota,Poor
3748,2820,06-10-2025 17:20,8.56,Outgoing,Robinstad,New Mexico,Good
3749,66,08-01-2025 08:51,16.72,Outgoing,Port Elizabeth,Idaho,Average
3750,1567,30-04-2025 07:25,17.48,Outgoing,Robertfort,South Dakota,Poor
3751,4374,04-12-2024 18:26,10.77,Incoming,North Kimberlyside,Missouri,Poor
3752,4878,24-11-2025 02:50,3.18,Outgoing,Vegastad,Tennessee,Average
3753,129,08-03-2025 22:07,14.59,Outgoing,North Danielfurt,Arkansas,Average
3754,547,02-07-2025 11:31,17.58,Incoming,North David,New Hampshire,Poor
3755,3884,16-08-2025 06:19,11.38,Incoming,West Melindastad,Arizona,Poor
3756,2649,06-09-2025 20:44,11.34,Outgoing,East Stephenberg,Oklahoma,Good
3757,1559,15-07-2025 03:45,13.81,Incoming,South Dakota,Kentucky,Poor
3758,4933,28-10-2025 05:06,4.39,Outgoing,Rogersland,Georgia,Poor
3759,2182,15-07-2025 05:32,10.3,Outgoing,West Wesley,Wyoming,Average
3760,797,04-05-2025 16:53,2.85,Outgoing,West Erin,Illinois,Good
3761,2683,26-02-2025 21:40,16.86,Outgoing,East Bruce,Alabama,Poor
3762,4057,28-02-2025 04:25,7.67,Outgoing,Waltersmouth,Ohio,Good
3763,4586,27-10-2025 21:20,8.35,Incoming,Lake Carlosmouth,Hawaii,Average
3764,3321,31-07-2025 17:05,15.59,Incoming,Whitemouth,Wisconsin,Poor
3765,4366,08-04-2025 13:11,7.97,Incoming,East Bryanstad,Oklahoma,Average
3766,3382,17-04-2025 02:24,4.33,Outgoing,Port Angelton,California,Average
3767,2950,04-09-2025 12:25,0.54,Incoming,Blairchester,Ohio,Good
3768,1056,25-03-2025 18:24,18.46,Outgoing,Lake Lisaland,Indiana,Average
3769,1850,02-04-2025 21:58,19.53,Outgoing,Lake Shelbyview,Louisiana,Poor
3770,3114,31-03-2025 23:51,16.94,Outgoing,South Paula,Texas,Poor
3771,663,25-12-2024 00:16,13.66,Incoming,North Kayla,Rhode Island,Average
3772,4080,08-10-2025 00:56,10.88,Outgoing,Middletonstad,Maryland,Poor
3773,713,14-12-2024 10:36,2.18,Incoming,West Brandonfort,Louisiana,Poor
3774,572,09-02-2025 07:05,0.3,Outgoing,Lake Jasminechester,Mississippi,Good
3775,4731,01-08-2025 16:03,1.71,Incoming,Maryland,Arizona,Good
3776,2528,23-06-2025 21:43,2.41,Outgoing,Turnerstad,Maryland,Average
3777,4480,27-09-2025 04:00,19.6,Outgoing,North Nicole,New Mexico,Poor
3778,236,27-01-2025 03:44,6.68,Incoming,Jenniferberg,New Mexico,Good
3779,3957,25-10-2025 04:36,6.96,Incoming,North Lisa,Virginia,Average
3780,5585,11-12-2024 18:33,13.3,Outgoing,New Ashley,Arizona,Good
3781,1438,18-09-2025 10:19,10.79,Outgoing,Steinborough,South Carolina,Good
3782,358,26-08-2025 07:03,6.61,Incoming,New Juliechester,Alabama,Good
3783,2726,28-02-2025 10:13,16.62,Incoming,West Kara,Idaho,Poor
3784,3841,23-03-2025 02:28,1.53,Incoming,Reedville,Kentucky,Poor
3785,2432,30-11-2024 03:35,10.28,Incoming,Jacksonmouth,Tennessee,Good
3786,4419,30-04-2025 07:28,6.8,Incoming,Petersonhaven,Connecticut,Good
3787,2091,04-03-2025 13:26,0.5,Incoming,South Stevenberg,Utah,Good
3788,1165,19-09-2025 20:54,17.05,Outgoing,South Amy,Michigan,Good
3789,5423,04-04-2025 15:31,5.91,Outgoing,New Melissastad,Virginia,Average
3790,2298,25-06-2025 13:41,11.02,Incoming,Michealbury,Louisiana,Average
3791,3073,23-05-2025 06:24,14.12,Incoming,Mcfarlandside,Mississippi,Average
3792,1480,01-01-2025 12:22,0.18,Incoming,Jamesbury,South Dakota,Good
3793,3709,14-01-2025 07:00,8.2,Outgoing,Amandaborough,Tennessee,Poor
3794,3968,27-05-2025 13:49,18.22,Outgoing,Edgarmouth,Florida,Poor
3795,1382,14-10-2025 10:19,6.06,Incoming,Stevenmouth,Colorado,Average
3796,795,15-08-2025 01:22,9.96,Outgoing,East Robertview,Maine,Good
3797,967,18-10-2025 07:05,9.24,Incoming,Port Kimberlyland,Ohio,Poor
3798,1428,27-03-2025 18:46,16.55,Outgoing,Melissastad,Missouri,Average
3799,3532,30-08-2025 11:38,17.13,Outgoing,North Loriport,Rhode Island,Good
3800,2377,19-07-2025 07:02,0.69,Outgoing,Camerontown,New Jersey,Good
3801,1667,01-11-2025 00:36,11.5,Incoming,Port Jonathan,Vermont,Average
3802,5699,09-09-2025 09:35,9.98,Incoming,Port Tammyfurt,Michigan,Good
3803,2795,19-11-2025 08:59,8.37,Incoming,Port Dawn,Alaska,Average
3804,2714,29-04-2025 09:41,0.93,Incoming,South Joshuastad,Montana,Average
3805,3301,15-03-2025 03:21,8.41,Incoming,East Aaronfort,Idaho,Average
3806,3069,12-05-2025 18:04,13.33,Incoming,South Kathryn,Connecticut,Poor
3807,5588,16-03-2025 13:22,15,Outgoing,West Georgeview,Pennsylvania,Average
3808,5397,05-01-2025 07:52,12.14,Outgoing,Thompsonburgh,Illinois,Good
3809,5032,09-05-2025 14:09,17.81,Outgoing,Esparzamouth,Alabama,Poor
3810,2699,27-10-2025 22:24,14.37,Outgoing,Derrickmouth,New Hampshire,Poor
3811,3489,09-01-2025 13:24,18.45,Incoming,West Samanthafurt,Montana,Poor
3812,278,05-06-2025 21:40,5.79,Incoming,East Joshua,Washington,Good
3813,993,02-01-2025 02:35,13.93,Incoming,Andreabury,Nebraska,Poor
3814,4693,16-07-2025 01:49,11.43,Incoming,Rachelburgh,Colorado,Good
3815,132,16-06-2025 08:09,2.75,Outgoing,East Andrew,North Carolina,Poor
3816,5986,04-06-2025 20:16,3.59,Incoming,Jodimouth,Colorado,Poor
3817,3405,15-10-2025 10:12,12.31,Outgoing,Laurentown,South Carolina,Good
3818,4270,29-09-2025 01:18,11.14,Outgoing,Lake Warrenstad,Vermont,Poor
3819,2257,01-02-2025 12:42,10.55,Outgoing,North Robertfurt,Minnesota,Good
3820,4269,24-11-2025 17:24,2.12,Outgoing,South Hannahton,Florida,Poor
3821,5306,03-04-2025 05:00,12.82,Outgoing,Alexisburgh,West Virginia,Average
3822,3786,05-01-2025 08:04,10.92,Outgoing,Natalieshire,Connecticut,Good
3823,3585,01-08-2025 03:33,5.92,Outgoing,Reevesmouth,Utah,Average
3824,833,06-04-2025 00:47,11.53,Outgoing,Loriside,North Dakota,Poor
3825,5035,30-12-2024 10:14,15.19,Incoming,South John,Pennsylvania,Average
3826,3802,17-04-2025 08:27,2.57,Outgoing,North Shelly,New York,Poor
3827,5714,15-06-2025 19:40,15.42,Outgoing,Port Jennifer,Oklahoma,Poor
3828,4347,17-05-2025 04:34,8.59,Incoming,Bonillamouth,Iowa,Average
3829,5276,31-12-2024 07:14,5.51,Incoming,Port Johnburgh,New York,Good
3830,126,14-05-2025 02:02,7.76,Outgoing,Mcneilton,Nevada,Good
3831,5465,12-08-2025 03:28,11.12,Outgoing,Solisland,Minnesota,Good
3832,5866,17-07-2025 20:14,9.87,Outgoing,New Raymond,Washington,Average
3833,2162,07-03-2025 21:24,10.73,Incoming,New Johnbury,Tennessee,Poor
3834,3841,11-01-2025 16:51,7.63,Outgoing,Amandaberg,Delaware,Average
3835,3007,14-12-2024 13:58,12.76,Incoming,Lake Gregory,Texas,Average
3836,594,20-06-2025 22:32,17.73,Outgoing,Jordanstad,Maine,Average
3837,1068,15-04-2025 03:30,5.44,Incoming,Kramerchester,Florida,Good
3838,5735,30-10-2025 03:47,17.95,Outgoing,Port Jodi,Colorado,Poor
3839,5273,24-04-2025 02:55,6.93,Outgoing,Markburgh,Hawaii,Poor
3840,2865,24-10-2025 06:00,5.83,Outgoing,Jessicaville,Nevada,Good
3841,3688,11-04-2025 21:00,18.57,Incoming,Stefanieborough,Utah,Poor
3842,5169,23-03-2025 07:04,8.97,Incoming,New Dawnland,Indiana,Good
3843,5576,02-03-2025 10:14,10.58,Incoming,West Elizabethberg,North Dakota,Good
3844,1476,05-10-2025 18:34,12.91,Incoming,Frankstad,Oregon,Poor
3845,1940,28-06-2025 12:18,13.35,Incoming,West Emily,Massachusetts,Average
3846,528,03-05-2025 22:00,0.94,Incoming,Port Michael,Arizona,Average
3847,4826,09-10-2025 04:09,5.38,Incoming,Lake Donna,Nebraska,Good
3848,2572,07-10-2025 18:05,7.28,Outgoing,Annetteville,Missouri,Poor
3849,5427,18-09-2025 03:03,3.84,Outgoing,Brandtmouth,Georgia,Poor
3850,1080,30-07-2025 15:09,3.14,Incoming,Rachelshire,South Carolina,Average
3851,3270,14-12-2024 04:24,17.17,Incoming,Hendricksmouth,Indiana,Good
3852,3093,08-04-2025 08:34,6.42,Outgoing,Garzaburgh,Virginia,Good
3853,4218,09-09-2025 23:01,19.26,Incoming,Nguyenchester,Colorado,Good
3854,5200,26-06-2025 14:01,0.82,Incoming,New Cody,Virginia,Poor
3855,156,16-02-2025 13:58,15.47,Outgoing,Malonetown,Washington,Poor
3856,4988,06-02-2025 05:31,8.38,Incoming,Katherinetown,Pennsylvania,Good
3857,102,18-08-2025 23:22,0.23,Incoming,New Brandonton,Maine,Good
3858,2652,01-02-2025 04:36,4.67,Incoming,Johnhaven,Wisconsin,Good
3859,1882,29-11-2024 06:20,17.13,Outgoing,Caseychester,New Mexico,Poor
3860,5830,01-01-2025 16:41,16.97,Incoming,New Shannon,New Mexico,Average
3861,5600,24-03-2025 01:07,10.26,Incoming,Simsport,Georgia,Poor
3862,5435,16-10-2025 07:18,8.01,Incoming,Bryanmouth,Indiana,Good
3863,2337,02-10-2025 01:14,16.21,Incoming,North Travis,Pennsylvania,Poor
3864,2538,03-12-2024 03:18,9.72,Outgoing,Ericview,Ohio,Poor
3865,1078,19-12-2024 19:03,12.01,Outgoing,North Henry,Indiana,Average
3866,5889,29-08-2025 19:59,15.59,Outgoing,Ryanland,Maryland,Good
3867,2891,27-12-2024 00:24,9.56,Outgoing,Port Michaelbury,Kentucky,Poor
3868,5633,06-07-2025 15:42,5.61,Outgoing,Evanschester,Kansas,Average
3869,282,15-05-2025 08:17,18.15,Outgoing,Hallmouth,Nevada,Average
3870,4406,31-07-2025 20:42,11.21,Outgoing,Saundersside,Mississippi,Poor
3871,5953,30-07-2025 01:52,11.51,Outgoing,Blackburgh,Pennsylvania,Average
3872,4325,19-08-2025 12:49,3.44,Incoming,North Sergio,Kansas,Average
3873,4776,07-04-2025 09:14,13.54,Incoming,Edwardbury,South Dakota,Average
3874,2839,20-09-2025 20:32,5.76,Incoming,Port Kimberlyfort,Virginia,Poor
3875,5186,08-10-2025 01:33,6.32,Outgoing,West Emily,Wisconsin,Average
3876,635,08-03-2025 17:17,17.81,Incoming,Wrightchester,South Dakota,Poor
3877,310,06-03-2025 03:04,2.67,Outgoing,Valdezside,Vermont,Poor
3878,4314,30-01-2025 08:23,0.2,Incoming,East Elizabeth,Virginia,Poor
3879,1032,17-12-2024 09:31,1.48,Incoming,Christopherfort,Virginia,Good
3880,5563,22-02-2025 00:26,15.33,Outgoing,South Patrick,West Virginia,Good
3881,3974,15-06-2025 19:31,5.97,Incoming,East Nathan,Kansas,Average
3882,3588,10-07-2025 16:29,10.65,Incoming,Smithmouth,Missouri,Good
3883,3369,29-10-2025 19:48,10.01,Incoming,South Danielleborough,Georgia,Good
3884,4629,27-02-2025 09:45,12.22,Outgoing,New Daltonstad,Maine,Good
3885,4650,10-04-2025 09:13,0.57,Incoming,Howeville,Nebraska,Average
3886,5877,02-08-2025 01:17,17.31,Outgoing,Ronaldberg,West Virginia,Good
3887,4729,17-10-2025 10:34,19.24,Incoming,Elizabethfort,Illinois,Good
3888,5558,28-06-2025 10:27,15.25,Outgoing,Kaylaport,Utah,Poor
3889,5670,19-10-2025 12:09,7.83,Outgoing,Rebeccahaven,Iowa,Average
3890,5771,26-10-2025 14:23,16.97,Incoming,Port Richardchester,Kentucky,Average
3891,5970,07-12-2024 21:44,7.59,Outgoing,Lindseyborough,Vermont,Good
3892,1897,20-07-2025 07:03,19.23,Incoming,West Richard,Hawaii,Good
3893,4643,19-01-2025 23:47,15.06,Outgoing,Millsside,Rhode Island,Poor
3894,3090,09-09-2025 10:19,5.16,Incoming,West Stephen,Connecticut,Poor
3895,18,18-07-2025 19:48,13.46,Outgoing,Kevinberg,Maryland,Average
3896,4249,20-02-2025 08:51,14.54,Incoming,Rogerstown,New Hampshire,Poor
3897,5245,16-07-2025 05:29,15.53,Outgoing,Johnstonborough,Connecticut,Poor
3898,714,25-05-2025 01:55,6.17,Incoming,Geraldfurt,California,Good
3899,2980,20-05-2025 15:00,5.52,Incoming,New Laurastad,Idaho,Average
3900,3883,20-04-2025 02:02,16.7,Incoming,West Tyler,Maryland,Average
3901,4412,25-04-2025 09:39,10.31,Incoming,Lake Howard,Iowa,Average
3902,5100,26-12-2024 08:00,11.49,Incoming,East Kathleenview,Arizona,Average
3903,3204,04-03-2025 15:34,14.54,Incoming,Lake Stevenville,Colorado,Good
3904,2868,22-10-2025 05:44,14.5,Incoming,Heathberg,Arkansas,Poor
3905,473,15-03-2025 11:32,3.61,Outgoing,Lake Bradley,Oregon,Average
3906,2339,25-04-2025 13:23,15.77,Incoming,East Michaelchester,West Virginia,Good
3907,3880,26-06-2025 01:06,8.34,Outgoing,Lake Molly,Virginia,Poor
3908,3410,12-10-2025 19:06,7.21,Incoming,Velasquezburgh,Nebraska,Average
3909,1226,21-11-2025 07:18,19.46,Outgoing,West Bryan,New Mexico,Average
3910,2849,23-03-2025 03:00,10.45,Incoming,Carriefort,Delaware,Good
3911,1484,19-09-2025 13:33,2.34,Outgoing,West Jason,Florida,Poor
3912,3911,12-08-2025 23:26,7.82,Incoming,Port Johnchester,Tennessee,Good
3913,5407,20-12-2024 09:52,4.5,Outgoing,East Tracey,Massachusetts,Average
3914,3458,13-03-2025 12:25,1.16,Incoming,Lake Sabrinastad,Louisiana,Good
3915,4698,05-03-2025 06:11,12.64,Incoming,Holtshire,New Mexico,Good
3916,836,11-09-2025 23:59,18.05,Outgoing,North Taylorhaven,Iowa,Poor
3917,450,18-07-2025 21:33,2.6,Outgoing,North Wendyborough,West Virginia,Good
3918,1545,22-06-2025 06:04,12.64,Outgoing,Garzaborough,Pennsylvania,Poor
3919,1822,30-03-2025 20:42,17.17,Incoming,Tammyhaven,Indiana,Average
3920,1790,25-02-2025 08:55,12.76,Incoming,Port Nicole,Idaho,Poor
3921,1627,28-09-2025 02:43,11.54,Outgoing,East Derekbury,Delaware,Average
3922,5902,30-08-2025 09:27,13.87,Incoming,New Biancatown,Washington,Poor
3923,4810,07-08-2025 20:01,3.11,Incoming,Carterland,South Carolina,Poor
3924,376,01-01-2025 14:04,12.83,Outgoing,East Jason,Missouri,Good
3925,736,15-03-2025 22:55,14.57,Incoming,East Mitchell,Kentucky,Poor
3926,4864,07-06-2025 13:57,4.72,Outgoing,North Wendyburgh,Florida,Poor
3927,3503,18-01-2025 12:28,0.21,Outgoing,North Amy,Michigan,Average
3928,4013,11-03-2025 14:52,5.84,Incoming,New Samantha,New York,Average
3929,2103,17-08-2025 05:24,13.79,Incoming,Randyburgh,Missouri,Poor
3930,2202,27-06-2025 09:26,4.77,Incoming,Carpentermouth,Oklahoma,Average
3931,1494,31-03-2025 16:59,2.02,Outgoing,Juarezshire,Montana,Good
3932,3151,30-11-2024 06:22,18.23,Incoming,Andersonville,Arizona,Good
3933,5367,04-02-2025 02:45,7.12,Outgoing,Timothymouth,Michigan,Average
3934,3778,28-11-2025 07:51,8.22,Incoming,Monicaland,Hawaii,Good
3935,4230,24-04-2025 12:51,14.51,Outgoing,Meyerport,Montana,Good
3936,4270,23-01-2025 10:47,7.96,Outgoing,Port Deborahmouth,New York,Good
3937,5896,27-10-2025 18:04,1.63,Incoming,West Cherylton,New Mexico,Poor
3938,2552,16-01-2025 21:04,7.64,Outgoing,Lake Stephenberg,Alabama,Average
3939,3609,28-04-2025 21:42,19.87,Incoming,Susantown,Mississippi,Poor
3940,3353,18-03-2025 04:23,5.19,Outgoing,Lake Edwinview,West Virginia,Good
3941,1062,08-07-2025 03:42,5.33,Incoming,Lake Karenshire,Rhode Island,Average
3942,1371,31-10-2025 02:04,1.63,Outgoing,Dayport,New Hampshire,Average
3943,700,21-05-2025 19:45,19.79,Outgoing,Jenniferchester,Connecticut,Poor
3944,212,01-09-2025 06:39,14.77,Incoming,Martintown,Alabama,Good
3945,2562,02-10-2025 09:51,12.3,Incoming,Kennedyberg,Rhode Island,Good
3946,1880,12-04-2025 16:48,1.71,Incoming,Johntown,Illinois,Good
3947,1935,15-06-2025 17:22,16.67,Incoming,West Monica,Iowa,Poor
3948,3694,30-10-2025 12:08,14.21,Outgoing,Port Amber,South Dakota,Poor
3949,3814,10-09-2025 22:06,6.26,Incoming,Nancyfurt,South Dakota,Average
3950,4491,22-08-2025 17:28,15.3,Outgoing,North Whitneyfort,Iowa,Good
3951,1331,15-09-2025 19:17,7.51,Outgoing,Cummingstown,Colorado,Good
3952,3686,27-12-2024 03:03,4.54,Incoming,East Matthewville,Michigan,Average
3953,2336,11-09-2025 06:07,19.49,Incoming,Bakerborough,Tennessee,Poor
3954,2155,01-10-2025 12:54,19.51,Outgoing,South Bryanchester,Delaware,Good
3955,2900,06-07-2025 13:54,7.47,Outgoing,Jacobmouth,Mississippi,Poor
3956,2179,03-07-2025 13:30,19.81,Outgoing,New Timothy,Montana,Average
3957,400,13-10-2025 08:18,14.55,Outgoing,Andersonburgh,Michigan,Average
3958,549,28-12-2024 20:29,13.72,Outgoing,Lake Andre,Texas,Average
3959,2836,26-10-2025 01:42,16.31,Incoming,West Daniel,Virginia,Good
3960,2520,28-05-2025 17:47,4.32,Incoming,West Leah,Maryland,Poor
3961,5650,01-05-2025 15:20,12.32,Incoming,Jefferychester,Texas,Good
3962,590,22-08-2025 02:59,15.92,Outgoing,West Nicoleberg,Rhode Island,Good
3963,4343,08-02-2025 20:24,12.53,Incoming,North David,Missouri,Average
3964,3703,15-10-2025 01:00,4.32,Outgoing,Shawchester,New Jersey,Good
3965,4835,14-07-2025 03:37,1.81,Incoming,Brianmouth,California,Poor
3966,1746,04-01-2025 17:44,6.28,Outgoing,Kington,New Mexico,Average
3967,1289,04-05-2025 19:45,13.56,Outgoing,Lake Katherineberg,Kentucky,Poor
3968,4509,12-06-2025 14:23,13.71,Outgoing,Pamelafurt,New York,Average
3969,1236,28-10-2025 11:18,6.27,Outgoing,Tarafurt,Tennessee,Average
3970,830,09-10-2025 21:56,17.94,Incoming,Ashleytown,Nebraska,Average
3971,2538,27-09-2025 22:33,3.45,Outgoing,Hayneshaven,Arkansas,Good
3972,2960,16-08-2025 16:47,6.52,Incoming,Brianborough,New York,Poor
3973,1116,28-10-2025 07:37,8.9,Incoming,Bennettbury,New Hampshire,Poor
3974,357,20-12-2024 03:58,11.69,Outgoing,Isaacside,Kentucky,Average
3975,3598,08-04-2025 02:38,11.52,Outgoing,New Amy,Texas,Average
3976,4350,13-01-2025 06:36,12.57,Outgoing,New Lisamouth,Arizona,Average
3977,5630,05-03-2025 15:46,8.1,Outgoing,New Rachelbury,California,Poor
3978,1189,24-11-2025 04:19,7.51,Outgoing,Ericbury,Tennessee,Average
3979,3142,08-09-2025 16:15,17.51,Incoming,Wrightport,Minnesota,Good
3980,3977,06-10-2025 10:47,19.94,Outgoing,East Donaldberg,Missouri,Good
3981,5845,15-05-2025 01:34,6.82,Outgoing,Williamsville,Maine,Good
3982,2513,18-08-2025 19:10,11.68,Outgoing,New Juliebury,South Dakota,Average
3983,445,06-02-2025 06:39,2.67,Incoming,Port Edward,Virginia,Poor
3984,3147,11-04-2025 03:59,2.5,Outgoing,New Scottberg,Arizona,Average
3985,3768,13-10-2025 12:31,10.75,Outgoing,Coxburgh,Pennsylvania,Poor
3986,2277,06-07-2025 12:43,1.19,Incoming,New Morgan,Hawaii,Good
3987,4872,10-04-2025 16:29,13.59,Outgoing,Port Alison,Arizona,Good
3988,2367,19-05-2025 11:32,2.57,Outgoing,Thompsonmouth,Louisiana,Average
3989,2147,25-07-2025 12:55,6.4,Incoming,Lake Logan,Washington,Average
3990,4292,26-06-2025 02:14,8.16,Outgoing,South Crystal,Michigan,Poor
3991,2175,05-06-2025 23:29,3.12,Outgoing,Walkerton,Washington,Good
3992,3107,26-07-2025 05:27,1.05,Incoming,New Patricia,Utah,Poor
3993,2543,07-05-2025 05:40,6.99,Outgoing,New Sandrachester,Florida,Good
3994,2805,07-02-2025 10:23,6.7,Incoming,Ingramhaven,Vermont,Poor
3995,2719,21-11-2025 23:06,18.69,Outgoing,Thomasmouth,Georgia,Good
3996,3859,21-10-2025 04:46,3.7,Outgoing,West William,Massachusetts,Poor
3997,4319,05-06-2025 09:01,3.1,Outgoing,Lake Tylerberg,Louisiana,Average
3998,5597,18-02-2025 02:54,7.47,Incoming,Kennethhaven,New Jersey,Good
3999,5684,28-03-2025 01:08,17.71,Outgoing,Harperberg,New York,Average
4000,3333,04-10-2025 00:13,3.53,Incoming,West Nicholas,Alabama,Good
4001,2319,30-04-2025 21:15,3.66,Outgoing,Pattersonhaven,Missouri,Good
4002,482,19-03-2025 07:53,12.84,Incoming,Port Markshire,Arkansas,Good
4003,4447,23-06-2025 17:20,10.69,Incoming,Rowehaven,South Dakota,Poor
4004,2577,28-03-2025 03:26,5.36,Outgoing,South Jamiemouth,Wisconsin,Average
4005,3961,11-03-2025 04:14,7.57,Outgoing,Sarahstad,Virginia,Average
4006,5594,11-09-2025 11:36,14.55,Outgoing,East Rebecca,Washington,Poor
4007,1597,26-04-2025 09:59,8.66,Outgoing,East Derekside,New York,Poor
4008,2712,30-06-2025 04:47,4.03,Incoming,Stephanieborough,Maine,Poor
4009,4078,13-09-2025 05:12,5.98,Outgoing,Jodiport,Florida,Poor
4010,5608,24-06-2025 22:23,7.17,Outgoing,Williamsonborough,New Mexico,Good
4011,2324,11-09-2025 08:16,10.88,Incoming,Ruizland,California,Good
4012,1291,09-06-2025 12:30,16.84,Incoming,East Kathryn,Louisiana,Good
4013,2889,06-07-2025 21:01,17.31,Incoming,Arthurtown,South Carolina,Good
4014,2382,20-06-2025 15:50,9.52,Incoming,Michellemouth,Vermont,Good
4015,1345,23-03-2025 20:26,17.84,Incoming,East Adam,Hawaii,Poor
4016,753,06-04-2025 07:29,4.67,Outgoing,New Karina,New Jersey,Average
4017,5041,30-04-2025 19:09,13.07,Incoming,Snydertown,Alabama,Good
4018,2940,13-03-2025 14:47,19.42,Outgoing,Brianhaven,New York,Poor
4019,3080,28-09-2025 06:26,1.78,Outgoing,New Alexis,South Dakota,Poor
4020,5342,19-05-2025 10:20,16.53,Outgoing,New Leroyfort,Nevada,Poor
4021,4815,26-09-2025 02:02,6.5,Incoming,New Edward,Nevada,Poor
4022,318,20-09-2025 00:52,12.85,Incoming,Port Cassidyview,Arizona,Average
4023,1263,09-08-2025 10:55,6.27,Incoming,Ramseyborough,Minnesota,Good
4024,113,31-01-2025 04:11,11.58,Incoming,East Drewchester,Louisiana,Poor
4025,2200,08-10-2025 12:58,4.92,Incoming,Roseshire,Rhode Island,Poor
4026,4831,12-06-2025 07:47,8.38,Outgoing,Lake Jasmine,Montana,Good
4027,4039,04-01-2025 20:54,8.9,Outgoing,Johnsonton,Rhode Island,Good
4028,4919,07-08-2025 16:01,15.82,Outgoing,Port Susanland,Nebraska,Poor
4029,3139,01-05-2025 05:41,8.1,Outgoing,Port Lisaburgh,Florida,Good
4030,4971,15-07-2025 06:10,2.43,Incoming,Julieview,Connecticut,Average
4031,5093,28-01-2025 14:47,18.2,Outgoing,Summerschester,Iowa,Poor
4032,902,09-08-2025 19:46,9.44,Outgoing,Susanhaven,Montana,Good
4033,4676,02-02-2025 05:18,13.59,Incoming,Lake Edwardshire,New Jersey,Average
4034,4326,27-10-2025 11:04,16.24,Outgoing,Joannemouth,Tennessee,Good
4035,3358,26-01-2025 09:52,7.22,Incoming,Aliciaview,Maryland,Poor
4036,5944,10-05-2025 15:37,16.26,Outgoing,Hammondshire,Arizona,Good
4037,3561,02-09-2025 18:45,19.52,Incoming,Lake Joycestad,Virginia,Good
4038,4029,24-11-2025 14:52,8.13,Incoming,North Elizabethmouth,West Virginia,Good
4039,4598,29-01-2025 21:33,10.04,Outgoing,Taylorburgh,Wyoming,Poor
4040,3723,17-07-2025 11:44,11.52,Outgoing,Olsenview,West Virginia,Good
4041,1971,12-01-2025 12:54,3.25,Incoming,Fitzgeraldfort,Tennessee,Good
4042,5735,27-08-2025 13:46,4.1,Outgoing,Dominiquefort,Utah,Average
4043,5402,14-06-2025 12:50,14.96,Outgoing,Millerstad,Colorado,Average
4044,2813,22-12-2024 21:52,8.62,Incoming,West Lisa,Iowa,Poor
4045,4837,27-07-2025 01:50,0.69,Outgoing,New Richardburgh,Alabama,Average
4046,860,23-01-2025 11:12,4.77,Outgoing,North Peter,Pennsylvania,Poor
4047,2202,31-12-2024 20:31,18.68,Outgoing,Port Jaredfort,New Mexico,Average
4048,5923,11-10-2025 01:01,15.33,Incoming,Brittanyport,Washington,Poor
4049,1921,01-06-2025 10:43,16.81,Outgoing,Port Laurenburgh,South Dakota,Poor
4050,4984,11-11-2025 16:02,12.53,Incoming,Matthewbury,Arkansas,Good
4051,4246,21-02-2025 03:46,16.56,Incoming,Elizabethstad,Minnesota,Good
4052,3920,21-06-2025 13:48,15.68,Outgoing,West Kevinside,Indiana,Good
4053,3351,08-12-2024 07:09,19.76,Outgoing,Lake Linda,New York,Good
4054,4645,04-04-2025 04:29,18.77,Outgoing,West Emily,Wisconsin,Good
4055,2542,24-06-2025 11:21,1.51,Incoming,Carlyville,Texas,Average
4056,3766,01-01-2025 12:32,1.17,Incoming,Sarahstad,New Hampshire,Good
4057,3844,09-04-2025 15:53,10.95,Outgoing,West Ronniemouth,Utah,Poor
4058,1446,06-10-2025 07:25,6.97,Incoming,North Moniquechester,South Carolina,Good
4059,1712,08-10-2025 11:53,12.48,Incoming,South Anita,Ohio,Poor
