plan_id,plan_name,price,validity_days,data_per_day_gb,sms_per_day,unlimited_calls,plan_type
3277,Airtel 499,199,28,1.5,300,TRUE,Prepaid
3278,Airtel 199,499,28,3,200,FALSE,Prepaid
3279,Airtel 399,399,56,3,300,FALSE,Prepaid
3280,Airtel 199,299,28,2,300,FALSE,Postpaid
3281,Airtel 399,299,56,2,300,FALSE,Prepaid
3282,Airtel 499,399,56,1,200,TRUE,Prepaid
3283,Airtel 299,499,84,2,300,TRUE,Prepaid
3284,Airtel 499,299,56,3,200,TRUE,Prepaid
3285,Airtel 199,499,84,1,100,TRUE,Prepaid
3286,Airtel 499,399,56,1,100,TRUE,Prepaid
3287,Airtel 499,199,56,1,200,FALSE,Postpaid
3288,Airtel 499,599,28,3,300,FALSE,Postpaid
3289,Airtel 199,199,84,1,200,TRUE,Prepaid
3290,Airtel 399,399,28,3,200,FALSE,Prepaid
3291,Airtel 499,199,84,1,100,FALSE,Prepaid
3292,Airtel 199,399,56,2,100,TRUE,Prepaid
3293,Airtel 199,199,84,2,200,TRUE,Postpaid
3294,Airtel 199,599,28,1.5,100,FALSE,Postpaid
3295,Airtel 499,199,84,3,300,TRUE,Prepaid
3296,Airtel 299,499,28,1,100,FALSE,Postpaid
3297,Airtel 199,299,84,1.5,100,FALSE,Prepaid
3298,Airtel 299,199,56,1,300,TRUE,Prepaid
3299,Airtel 499,599,56,1.5,100,TRUE,Prepaid
3300,Airtel 399,199,84,1,300,FALSE,Postpaid
3301,Airtel 299,199,28,3,100,TRUE,Postpaid
3302,Airtel 299,499,84,1,300,FALSE,Prepaid
3303,Airtel 499,399,84,1,200,FALSE,Postpaid
3304,Airtel 199,299,84,1,200,TRUE,Postpaid
3305,Airtel 199,399,56,1,200,FALSE,Postpaid
3306,Airtel 299,599,84,3,300,FALSE,Postpaid
3307,Airtel 199,599,28,1,300,TRUE,Postpaid
3308,Airtel 299,399,84,3,300,FALSE,Postpaid
3309,Airtel 499,399,84,1,200,TRUE,Prepaid
3310,Airtel 199,599,28,1,100,TRUE,Prepaid
3311,Airtel 299,299,84,3,200,TRUE,Postpaid
3312,Airtel 299,399,84,2,300,TRUE,Postpaid
3313,Airtel 499,299,28,2,200,TRUE,Prepaid
3314,Airtel 399,199,28,3,200,TRUE,Prepaid
3315,Airtel 399,199,56,2,200,TRUE,Prepaid
3316,Airtel 299,499,28,1,100,FALSE,Postpaid
3317,Airtel 199,299,28,1.5,200,TRUE,Prepaid
3318,Airtel 399,599,84,1,300,FALSE,Prepaid
3319,Airtel 199,599,56,2,300,TRUE,Prepaid
3320,Airtel 399,499,56,1.5,200,FALSE,Prepaid
3321,Airtel 299,499,28,1.5,200,TRUE,Postpaid
3322,Airtel 199,299,84,3,100,TRUE,Postpaid
3323,Airtel 199,599,56,3,200,FALSE,Prepaid
3324,Airtel 299,399,28,3,300,TRUE,Prepaid
3325,Airtel 199,299,56,2,100,FALSE,Postpaid
3326,Airtel 299,399,56,1.5,300,TRUE,Postpaid
3327,Airtel 499,199,56,2,100,TRUE,Postpaid
3328,Airtel 399,499,28,1.5,300,FALSE,Postpaid
3329,Airtel 499,199,84,1.5,300,TRUE,Prepaid
3330,Airtel 499,299,84,1.5,100,TRUE,Prepaid
3331,Airtel 399,299,56,3,300,FALSE,Prepaid
3332,Airtel 399,599,84,2,100,FALSE,Postpaid
3333,Airtel 399,499,28,1,100,FALSE,Postpaid
3334,Airtel 299,299,56,1.5,300,TRUE,Postpaid
3335,Airtel 199,499,56,3,300,FALSE,Postpaid
3336,Airtel 399,299,84,1,300,TRUE,Postpaid
3337,Airtel 399,399,56,3,100,FALSE,Postpaid
3338,Airtel 199,299,56,1,200,FALSE,Postpaid
3339,Airtel 199,399,84,1,300,TRUE,Prepaid
3340,Airtel 499,599,28,1.5,300,FALSE,Prepaid
3341,Airtel 499,499,84,2,300,FALSE,Postpaid
3342,Airtel 199,199,84,3,100,TRUE,Prepaid
3343,Airtel 399,299,56,3,100,FALSE,Postpaid
3344,Airtel 199,299,28,3,300,FALSE,Prepaid
3345,Airtel 199,399,28,2,300,FALSE,Postpaid
3346,Airtel 299,199,84,1,300,TRUE,Prepaid
3347,Airtel 199,399,28,3,200,TRUE,Postpaid
3348,Airtel 399,599,84,1,300,TRUE,Postpaid
3349,Airtel 399,299,84,2,100,FALSE,Postpaid
3350,Airtel 399,399,56,2,300,FALSE,Prepaid
3351,Airtel 199,299,84,3,300,TRUE,Prepaid
3352,Airtel 299,299,56,2,300,FALSE,Postpaid
3353,Airtel 399,399,56,1.5,300,TRUE,Postpaid
3354,Airtel 399,299,84,2,100,FALSE,Postpaid
3355,Airtel 199,499,56,1,200,FALSE,Postpaid
3356,Airtel 499,199,56,1.5,200,TRUE,Prepaid
3357,Airtel 299,299,28,2,200,TRUE,Postpaid
3358,Airtel 399,299,28,2,300,TRUE,Prepaid
3359,Airtel 399,499,56,2,100,TRUE,Prepaid
3360,Airtel 399,199,56,3,200,TRUE,Prepaid
3361,Airtel 499,199,84,1.5,300,FALSE,Postpaid
3362,Airtel 299,599,56,1.5,100,FALSE,Prepaid
3363,Airtel 299,399,84,1.5,300,TRUE,Prepaid
3364,Airtel 399,499,28,3,300,TRUE,Prepaid
3365,Airtel 499,299,28,3,100,TRUE,Prepaid
3366,Airtel 299,199,84,2,100,FALSE,Prepaid
3367,Airtel 399,399,84,1,100,FALSE,Prepaid
3368,Airtel 299,499,84,3,300,TRUE,Postpaid
3369,Airtel 199,299,28,2,100,TRUE,Postpaid
3370,Airtel 299,599,28,1,200,TRUE,Postpaid
3371,Airtel 299,299,56,1,300,FALSE,Postpaid
3372,Airtel 399,299,28,2,300,FALSE,Postpaid
3373,Airtel 399,199,28,3,200,FALSE,Prepaid
3374,Airtel 299,599,84,2,200,TRUE,Postpaid
3375,Airtel 499,299,56,1,100,FALSE,Postpaid
3376,Airtel 299,499,56,1,100,TRUE,Postpaid
3377,Airtel 399,199,56,2,200,TRUE,Prepaid
3378,Airtel 499,499,84,1.5,200,TRUE,Prepaid
3379,Airtel 399,499,56,3,200,TRUE,Postpaid
3380,Airtel 199,599,56,1.5,300,TRUE,Prepaid
3381,Airtel 499,399,84,1.5,200,TRUE,Prepaid
3382,Airtel 199,299,84,1,300,TRUE,Prepaid
3383,Airtel 299,599,84,1,200,FALSE,Prepaid
3384,Airtel 299,199,84,2,200,FALSE,Postpaid
3385,Airtel 499,599,84,1.5,100,TRUE,Prepaid
3386,Airtel 199,299,56,1.5,100,TRUE,Postpaid
3387,Airtel 299,299,56,3,300,FALSE,Postpaid
3388,Airtel 299,499,84,1.5,300,TRUE,Postpaid
3389,Airtel 299,399,56,2,300,TRUE,Prepaid
3390,Airtel 399,499,84,3,300,TRUE,Postpaid
3391,Airtel 199,399,28,1.5,300,FALSE,Prepaid
3392,Airtel 499,199,84,3,100,TRUE,Postpaid
3393,Airtel 499,499,56,1.5,200,TRUE,Postpaid
3394,Airtel 199,499,56,3,200,TRUE,Postpaid
3395,Airtel 499,599,28,1.5,100,TRUE,Prepaid
3396,Airtel 299,499,56,1.5,200,TRUE,Postpaid
3397,Airtel 199,399,28,1.5,100,TRUE,Prepaid
3398,Airtel 499,399,84,3,300,TRUE,Postpaid
3399,Airtel 299,399,84,1,300,TRUE,Prepaid
3400,Airtel 299,199,56,1,200,TRUE,Prepaid
3401,Airtel 299,299,84,3,100,TRUE,Postpaid
3402,Airtel 499,499,28,2,100,FALSE,Prepaid
3403,Airtel 199,399,84,3,100,TRUE,Prepaid
3404,Airtel 299,399,84,1,100,FALSE,Postpaid
3405,Airtel 499,599,84,2,100,FALSE,Prepaid
3406,Airtel 399,199,56,1,100,TRUE,Prepaid
3407,Airtel 299,199,28,1.5,100,TRUE,Postpaid
3408,Airtel 399,399,56,3,100,FALSE,Postpaid
3409,Airtel 199,199,56,1,100,FALSE,Prepaid
3410,Airtel 499,399,84,3,100,FALSE,Postpaid
3411,Airtel 299,499,56,3,300,FALSE,Postpaid
3412,Airtel 499,499,56,1,300,FALSE,Postpaid
3413,Airtel 199,199,56,3,300,TRUE,Prepaid
3414,Airtel 399,599,28,2,200,FALSE,Prepaid
3415,Airtel 399,199,84,3,100,FALSE,Postpaid
3416,Airtel 399,399,56,1,100,TRUE,Prepaid
3417,Airtel 199,299,56,1.5,100,FALSE,Postpaid
3418,Airtel 299,199,28,1,200,TRUE,Postpaid
3419,Airtel 299,599,56,2,300,TRUE,Postpaid
3420,Airtel 299,299,28,2,200,FALSE,Postpaid
3421,Airtel 299,299,56,1.5,300,TRUE,Postpaid
3422,Airtel 199,199,84,1.5,300,FALSE,Prepaid
3423,Airtel 199,199,56,3,200,TRUE,Postpaid
3424,Airtel 399,499,56,1.5,300,TRUE,Prepaid
3425,Airtel 199,299,56,2,200,TRUE,Prepaid
3426,Airtel 199,299,56,1.5,300,TRUE,Prepaid
3427,Airtel 199,499,28,1,100,FALSE,Prepaid
3428,Airtel 299,599,84,1.5,100,FALSE,Prepaid
3429,Airtel 499,399,84,2,300,TRUE,Prepaid
3430,Airtel 399,299,56,3,100,FALSE,Postpaid
3431,Airtel 499,199,28,1.5,200,FALSE,Postpaid
3432,Airtel 399,599,84,1,100,TRUE,Postpaid
3433,Airtel 199,599,84,1.5,100,TRUE,Prepaid
3434,Airtel 399,199,56,2,300,FALSE,Prepaid
3435,Airtel 399,599,28,1,300,FALSE,Prepaid
3436,Airtel 199,299,28,2,100,FALSE,Postpaid
3437,Airtel 399,499,56,1,100,TRUE,Postpaid
3438,Airtel 499,199,28,3,300,FALSE,Postpaid
3439,Airtel 199,399,56,3,200,TRUE,Postpaid
3440,Airtel 299,499,56,3,200,FALSE,Prepaid
3441,Airtel 499,399,56,1,300,FALSE,Prepaid
3442,Airtel 399,299,84,3,300,FALSE,Postpaid
3443,Airtel 499,299,84,1.5,100,TRUE,Prepaid
3444,Airtel 299,399,84,1.5,100,TRUE,Postpaid
3445,Airtel 299,399,56,1.5,200,TRUE,Prepaid
3446,Airtel 299,499,84,1,300,TRUE,Postpaid
3447,Airtel 299,299,84,1,100,FALSE,Postpaid
3448,Airtel 299,199,84,1,100,TRUE,Postpaid
3449,Airtel 299,199,56,1.5,100,TRUE,Prepaid
3450,Airtel 299,299,28,2,100,TRUE,Prepaid
3451,Airtel 299,199,28,1,200,TRUE,Postpaid
3452,Airtel 499,299,28,1.5,100,FALSE,Prepaid
3453,Airtel 299,199,84,3,300,TRUE,Postpaid
3454,Airtel 199,399,84,1.5,200,FALSE,Prepaid
3455,Airtel 199,199,84,1,300,TRUE,Postpaid
3456,Airtel 299,499,84,3,100,FALSE,Postpaid
3457,Airtel 499,199,56,3,300,FALSE,Prepaid
3458,Airtel 399,499,28,1.5,200,FALSE,Prepaid
3459,Airtel 199,499,56,1.5,300,TRUE,Postpaid
3460,Airtel 399,199,28,1.5,200,FALSE,Prepaid
3461,Airtel 399,599,84,1,100,FALSE,Postpaid
3462,Airtel 399,199,28,1.5,100,TRUE,Prepaid
3463,Airtel 199,599,56,3,100,TRUE,Prepaid
3464,Airtel 299,399,56,2,300,FALSE,Postpaid
3465,Airtel 399,399,28,1.5,100,TRUE,Prepaid
3466,Airtel 199,399,28,3,200,FALSE,Prepaid
3467,Airtel 499,399,84,2,100,FALSE,Postpaid
3468,Airtel 299,199,28,1,100,TRUE,Prepaid
3469,Airtel 199,499,28,3,200,TRUE,Prepaid
3470,Airtel 399,299,84,1,200,FALSE,Prepaid
3471,Airtel 499,599,56,1.5,200,TRUE,Postpaid
3472,Airtel 399,399,84,1.5,300,FALSE,Postpaid
3473,Airtel 199,599,56,1.5,100,TRUE,Postpaid
3474,Airtel 199,399,28,2,200,FALSE,Postpaid
3475,Airtel 199,299,28,3,300,TRUE,Prepaid
3476,Airtel 199,199,28,1,200,TRUE,Postpaid
3477,Airtel 199,599,28,1,100,FALSE,Postpaid
3478,Airtel 499,199,84,1,300,FALSE,Prepaid
3479,Airtel 499,599,28,1.5,100,TRUE,Prepaid
3480,Airtel 499,299,56,1,200,FALSE,Postpaid
3481,Airtel 299,499,84,1.5,200,TRUE,Postpaid
3482,Airtel 399,599,84,3,200,TRUE,Prepaid
3483,Airtel 499,399,56,1,300,TRUE,Prepaid
3484,Airtel 499,299,28,1.5,200,FALSE,Postpaid
3485,Airtel 399,499,84,2,200,TRUE,Prepaid
3486,Airtel 199,599,56,1.5,200,FALSE,Postpaid
3487,Airtel 499,299,56,1,300,FALSE,Postpaid
3488,Airtel 499,299,84,3,200,TRUE,Postpaid
3489,Airtel 499,299,28,3,300,TRUE,Prepaid
3490,Airtel 399,399,56,2,100,FALSE,Postpaid
3491,Airtel 299,399,56,3,200,FALSE,Postpaid
3492,Airtel 199,499,28,1,100,TRUE,Postpaid
3493,Airtel 199,199,56,2,300,TRUE,Postpaid
3494,Airtel 299,399,56,3,200,TRUE,Postpaid
3495,Airtel 499,199,28,2,200,TRUE,Postpaid
3496,Airtel 199,599,84,3,200,TRUE,Prepaid
3497,Airtel 399,599,56,1,300,TRUE,Postpaid
3498,Airtel 199,599,56,2,300,TRUE,Postpaid
3499,Airtel 499,499,56,3,300,TRUE,Postpaid
3500,Airtel 199,399,28,1,300,FALSE,Prepaid
3501,Airtel 499,299,28,1.5,300,FALSE,Postpaid
3502,Airtel 499,399,84,1,300,TRUE,Prepaid
3503,Airtel 299,599,56,3,300,TRUE,Postpaid
3504,Airtel 499,599,56,3,100,FALSE,Postpaid
3505,Airtel 399,199,56,1,300,TRUE,Prepaid
3506,Airtel 299,199,28,3,200,FALSE,Prepaid
3507,Airtel 199,199,28,1.5,200,FALSE,Postpaid
3508,Airtel 299,399,84,2,200,FALSE,Postpaid
3509,Airtel 199,599,28,2,100,FALSE,Postpaid
3510,Airtel 199,599,56,1.5,200,FALSE,Postpaid
3511,Airtel 299,399,84,3,300,FALSE,Postpaid
3512,Airtel 299,199,84,2,300,TRUE,Prepaid
3513,Airtel 399,499,56,1.5,300,FALSE,Prepaid
3514,Airtel 199,499,28,1,300,TRUE,Postpaid
3515,Airtel 399,399,56,1,300,FALSE,Postpaid
3516,Airtel 299,399,28,2,300,FALSE,Prepaid
3517,Airtel 399,399,56,3,200,FALSE,Postpaid
3518,Airtel 199,399,28,1.5,200,FALSE,Prepaid
3519,Airtel 299,199,84,3,100,FALSE,Prepaid
3520,Airtel 499,199,56,3,300,FALSE,Postpaid
3521,Airtel 199,199,56,2,300,FALSE,Postpaid
3522,Airtel 299,599,56,1.5,300,TRUE,Prepaid
3523,Airtel 299,399,56,3,100,FALSE,Prepaid
3524,Airtel 199,299,84,1.5,200,FALSE,Prepaid
3525,Airtel 299,399,28,2,300,TRUE,Prepaid
3526,Airtel 499,199,28,1.5,300,FALSE,Postpaid
3527,Airtel 299,499,28,1,200,FALSE,Postpaid
3528,Airtel 399,599,84,1,100,TRUE,Postpaid
3529,Airtel 499,399,28,2,300,TRUE,Postpaid
3530,Airtel 199,399,84,1,200,TRUE,Prepaid
3531,Airtel 499,299,28,1,200,FALSE,Postpaid
3532,Airtel 399,199,84,1,100,TRUE,Prepaid
3533,Airtel 499,499,56,2,200,FALSE,Postpaid
3534,Airtel 399,299,28,2,100,TRUE,Prepaid
3535,Airtel 499,399,28,1,200,FALSE,Prepaid
3536,Airtel 299,399,84,1,100,TRUE,Prepaid
3537,Airtel 199,299,28,3,200,FALSE,Prepaid
3538,Airtel 399,199,56,2,100,FALSE,Postpaid
3539,Airtel 199,499,56,1,300,TRUE,Postpaid
3540,Airtel 399,599,28,1,100,FALSE,Postpaid
3541,Airtel 399,399,84,2,100,TRUE,Postpaid
3542,Airtel 499,199,28,1.5,200,TRUE,Postpaid
3543,Airtel 499,299,28,1.5,200,FALSE,Postpaid
3544,Airtel 299,199,84,1,300,TRUE,Postpaid
3545,Airtel 299,599,28,1,200,FALSE,Postpaid
3546,Airtel 299,399,84,1.5,200,TRUE,Prepaid
3547,Airtel 499,399,28,1,200,TRUE,Postpaid
3548,Airtel 299,199,28,3,100,FALSE,Prepaid
3549,Airtel 399,299,56,1,100,FALSE,Prepaid
3550,Airtel 399,199,84,1,100,TRUE,Prepaid
3551,Airtel 399,299,56,2,300,FALSE,Postpaid
3552,Airtel 399,499,28,2,200,FALSE,Prepaid
3553,Airtel 299,599,28,2,300,TRUE,Postpaid
3554,Airtel 199,599,56,1.5,300,FALSE,Prepaid
3555,Airtel 499,299,56,2,300,TRUE,Prepaid
3556,Airtel 299,199,84,2,100,FALSE,Postpaid
3557,Airtel 399,599,56,1,200,TRUE,Prepaid
3558,Airtel 299,299,84,2,200,FALSE,Postpaid
3559,Airtel 299,399,28,3,300,TRUE,Prepaid
3560,Airtel 199,399,56,1.5,300,TRUE,Prepaid
3561,Airtel 399,199,84,1,100,TRUE,Prepaid
3562,Airtel 199,499,28,3,100,TRUE,Prepaid
3563,Airtel 399,499,84,3,100,TRUE,Prepaid
3564,Airtel 499,299,84,1,100,FALSE,Prepaid
3565,Airtel 399,399,84,1,100,FALSE,Postpaid
3566,Airtel 499,299,84,1.5,100,TRUE,Prepaid
3567,Airtel 499,299,56,2,200,FALSE,Postpaid
3568,Airtel 499,399,56,3,200,TRUE,Postpaid
3569,Airtel 499,199,84,1,300,TRUE,Postpaid
3570,Airtel 499,299,84,1.5,200,FALSE,Prepaid
3571,Airtel 399,499,84,1,200,TRUE,Prepaid
3572,Airtel 199,499,56,2,100,TRUE,Postpaid
3573,Airtel 499,599,56,3,200,FALSE,Prepaid
3574,Airtel 399,299,84,1.5,300,TRUE,Prepaid
3575,Airtel 499,199,84,3,200,TRUE,Prepaid
3576,Airtel 399,499,56,2,200,TRUE,Prepaid
3577,Airtel 399,399,56,1,200,FALSE,Prepaid
3578,Airtel 399,199,28,1,200,FALSE,Postpaid
3579,Airtel 199,199,84,1.5,200,TRUE,Postpaid
3580,Airtel 499,399,28,1,200,FALSE,Prepaid
3581,Airtel 399,199,84,1,200,FALSE,Postpaid
3582,Airtel 399,299,56,3,200,TRUE,Prepaid
3583,Airtel 299,299,28,2,100,FALSE,Prepaid
3584,Airtel 299,499,56,2,300,TRUE,Prepaid
3585,Airtel 299,199,28,1,100,FALSE,Postpaid
3586,Airtel 499,399,28,2,100,FALSE,Postpaid
3587,Airtel 199,199,56,1,300,TRUE,Postpaid
3588,Airtel 199,499,28,2,100,FALSE,Postpaid
3589,Airtel 299,499,84,3,100,FALSE,Prepaid
3590,Airtel 199,199,84,1,100,TRUE,Postpaid
3591,Airtel 299,399,28,1.5,300,TRUE,Postpaid
3592,Airtel 499,499,84,1.5,300,TRUE,Prepaid
3593,Airtel 399,399,84,3,100,FALSE,Postpaid
3594,Airtel 299,199,84,1,100,FALSE,Prepaid
3595,Airtel 499,599,28,1,100,FALSE,Postpaid
3596,Airtel 299,499,28,1,300,TRUE,Prepaid
3597,Airtel 299,399,28,1,300,TRUE,Postpaid
3598,Airtel 299,199,28,1,300,TRUE,Prepaid
3599,Airtel 299,199,56,3,300,FALSE,Postpaid
3600,Airtel 199,199,84,2,200,TRUE,Prepaid
3601,Airtel 199,199,84,1,100,TRUE,Prepaid
3602,Airtel 199,199,28,2,200,TRUE,Postpaid
3603,Airtel 399,199,28,2,300,TRUE,Prepaid
3604,Airtel 199,399,28,1.5,100,FALSE,Postpaid
3605,Airtel 299,199,28,3,200,FALSE,Prepaid
3606,Airtel 399,399,28,2,300,TRUE,Postpaid
3607,Airtel 499,499,28,1,200,TRUE,Prepaid
3608,Airtel 399,499,56,2,100,FALSE,Postpaid
3609,Airtel 499,399,56,3,300,FALSE,Postpaid
3610,Airtel 499,299,84,3,200,FALSE,Prepaid
3611,Airtel 199,399,56,3,100,FALSE,Postpaid
3612,Airtel 499,399,56,1,100,TRUE,Postpaid
3613,Airtel 299,599,84,2,300,TRUE,Prepaid
3614,Airtel 399,599,84,1,100,FALSE,Postpaid
3615,Airtel 399,499,84,1,100,TRUE,Postpaid
3616,Airtel 199,499,84,2,100,TRUE,Postpaid
3617,Airtel 499,299,28,2,200,TRUE,Prepaid
3618,Airtel 299,199,28,2,300,FALSE,Prepaid
3619,Airtel 199,199,56,1,200,FALSE,Postpaid
3620,Airtel 399,599,56,1.5,100,TRUE,Prepaid
3621,Airtel 199,199,84,3,100,TRUE,Prepaid
3622,Airtel 299,399,84,1.5,300,TRUE,Prepaid
3623,Airtel 399,199,28,3,300,FALSE,Prepaid
3624,Airtel 399,199,28,3,100,FALSE,Postpaid
3625,Airtel 299,599,84,1,200,TRUE,Postpaid
3626,Airtel 499,199,84,2,100,TRUE,Prepaid
3627,Airtel 399,199,28,1.5,300,FALSE,Postpaid
3628,Airtel 199,599,28,1,200,FALSE,Prepaid
3629,Airtel 199,599,84,1,300,FALSE,Prepaid
3630,Airtel 399,499,84,3,100,FALSE,Prepaid
3631,Airtel 499,599,56,3,300,TRUE,Prepaid
3632,Airtel 399,599,28,1,300,TRUE,Postpaid
3633,Airtel 199,299,56,3,200,FALSE,Prepaid
3634,Airtel 299,199,84,1,300,TRUE,Postpaid
3635,Airtel 299,199,28,3,300,TRUE,Prepaid
3636,Airtel 299,399,84,1.5,300,TRUE,Postpaid
3637,Airtel 199,199,28,1,100,TRUE,Prepaid
3638,Airtel 399,299,84,1,100,FALSE,Prepaid
3639,Airtel 499,399,28,1,100,TRUE,Postpaid
3640,Airtel 199,599,28,3,100,FALSE,Prepaid
3641,Airtel 199,599,84,1,200,FALSE,Prepaid
3642,Airtel 399,399,28,1.5,100,TRUE,Postpaid
3643,Airtel 199,399,84,3,300,TRUE,Postpaid
3644,Airtel 499,399,56,1,300,TRUE,Postpaid
3645,Airtel 499,499,56,1,200,FALSE,Prepaid
3646,Airtel 299,599,56,1.5,200,TRUE,Prepaid
3647,Airtel 299,599,56,1,100,TRUE,Postpaid
3648,Airtel 499,599,28,3,100,FALSE,Prepaid
3649,Airtel 199,299,56,3,200,FALSE,Postpaid
3650,Airtel 199,299,28,2,100,TRUE,Prepaid
3651,Airtel 499,299,28,3,200,FALSE,Postpaid
3652,Airtel 399,399,56,2,100,TRUE,Prepaid
3653,Airtel 399,599,28,2,300,FALSE,Prepaid
3654,Airtel 199,599,56,1.5,100,FALSE,Prepaid
3655,Airtel 399,399,28,3,200,TRUE,Prepaid
3656,Airtel 199,499,28,2,200,TRUE,Prepaid
3657,Airtel 499,199,84,1,200,TRUE,Prepaid
3658,Airtel 399,399,56,1.5,300,FALSE,Postpaid
3659,Airtel 299,399,28,3,200,TRUE,Prepaid
3660,Airtel 399,599,28,2,200,TRUE,Prepaid
3661,Airtel 299,399,56,2,100,TRUE,Postpaid
3662,Airtel 299,399,84,3,300,TRUE,Prepaid
3663,Airtel 399,399,84,1.5,100,TRUE,Postpaid
3664,Airtel 199,599,56,3,100,TRUE,Prepaid
3665,Airtel 399,299,28,1.5,200,TRUE,Postpaid
3666,Airtel 399,199,84,1.5,300,FALSE,Prepaid
3667,Airtel 299,499,28,1,300,TRUE,Postpaid
3668,Airtel 499,199,56,3,100,TRUE,Prepaid
3669,Airtel 299,299,84,3,300,FALSE,Prepaid
3670,Airtel 399,199,28,1.5,300,FALSE,Prepaid
3671,Airtel 499,599,56,1.5,300,TRUE,Prepaid
3672,Airtel 199,199,84,1.5,300,FALSE,Postpaid
3673,Airtel 499,299,56,2,200,TRUE,Postpaid
3674,Airtel 299,299,84,2,100,TRUE,Postpaid
3675,Airtel 199,399,84,1.5,100,FALSE,Prepaid
3676,Airtel 399,599,56,2,200,TRUE,Prepaid
3677,Airtel 199,599,56,1,300,TRUE,Prepaid
3678,Airtel 499,299,28,1.5,200,TRUE,Prepaid
3679,Airtel 399,299,28,1,300,FALSE,Postpaid
3680,Airtel 199,599,56,3,200,TRUE,Postpaid
3681,Airtel 499,599,28,1.5,100,FALSE,Postpaid
3682,Airtel 299,499,28,2,100,FALSE,Postpaid
3683,Airtel 499,599,84,1.5,300,TRUE,Postpaid
3684,Airtel 499,599,56,1.5,300,FALSE,Prepaid
3685,Airtel 299,199,84,3,200,TRUE,Prepaid
3686,Airtel 299,599,56,1,100,TRUE,Prepaid
3687,Airtel 399,299,28,1.5,200,FALSE,Postpaid
3688,Airtel 199,399,56,2,200,FALSE,Postpaid
3689,Airtel 299,299,84,1,100,TRUE,Prepaid
3690,Airtel 499,399,84,1.5,200,FALSE,Postpaid
3691,Airtel 299,399,28,2,100,FALSE,Prepaid
3692,Airtel 199,199,28,1,100,TRUE,Prepaid
3693,Airtel 399,599,28,3,300,TRUE,Prepaid
3694,Airtel 299,599,84,3,200,TRUE,Prepaid
3695,Airtel 499,399,84,1,200,FALSE,Prepaid
3696,Airtel 199,499,28,3,300,TRUE,Prepaid
3697,Airtel 299,199,84,2,300,FALSE,Postpaid
3698,Airtel 399,299,28,1.5,300,FALSE,Prepaid
3699,Airtel 399,399,84,2,300,TRUE,Prepaid
3700,Airtel 299,599,84,1.5,200,FALSE,Prepaid
3701,Airtel 399,199,28,2,200,FALSE,Postpaid
3702,Airtel 299,299,84,2,100,FALSE,Postpaid
3703,Airtel 499,599,28,2,200,TRUE,Prepaid
3704,Airtel 199,199,28,3,200,TRUE,Postpaid
3705,Airtel 199,499,84,1,300,FALSE,Postpaid
3706,Airtel 299,599,56,2,300,TRUE,Prepaid
3707,Airtel 399,399,56,1.5,300,FALSE,Prepaid
3708,Airtel 399,199,28,1.5,300,TRUE,Postpaid
3709,Airtel 199,199,28,1.5,300,TRUE,Postpaid
3710,Airtel 299,399,84,1.5,100,FALSE,Prepaid
3711,Airtel 299,299,84,1.5,300,TRUE,Postpaid
3712,Airtel 299,399,84,1,200,TRUE,Prepaid
3713,Airtel 399,399,56,2,100,FALSE,Postpaid
3714,Airtel 499,399,28,1,300,TRUE,Prepaid
3715,Airtel 399,299,28,1,100,FALSE,Postpaid
3716,Airtel 299,199,28,1,300,FALSE,Prepaid
3717,Airtel 499,299,28,1,300,FALSE,Prepaid
3718,Airtel 199,399,28,1.5,300,FALSE,Postpaid
3719,Airtel 299,399,28,2,200,TRUE,Prepaid
3720,Airtel 199,299,56,1,300,FALSE,Prepaid
3721,Airtel 299,599,28,2,100,TRUE,Prepaid
3722,Airtel 299,199,28,1,100,TRUE,Postpaid
3723,Airtel 499,399,84,1.5,100,FALSE,Postpaid
3724,Airtel 299,199,56,2,300,TRUE,Postpaid
3725,Airtel 499,399,56,1,100,TRUE,Prepaid
3726,Airtel 499,299,28,3,300,FALSE,Prepaid
3727,Airtel 399,299,28,3,300,TRUE,Postpaid
3728,Airtel 299,499,28,1,200,FALSE,Prepaid
3729,Airtel 299,499,56,1,300,FALSE,Prepaid
3730,Airtel 399,499,84,1,200,TRUE,Prepaid
3731,Airtel 499,399,28,1,200,TRUE,Prepaid
3732,Airtel 199,299,56,1,300,FALSE,Prepaid
3733,Airtel 299,599,28,2,300,FALSE,Prepaid
3734,Airtel 499,499,84,1.5,200,TRUE,Postpaid
3735,Airtel 399,199,28,2,100,FALSE,Prepaid
3736,Airtel 199,399,56,1,200,TRUE,Postpaid
3737,Airtel 199,199,56,2,100,TRUE,Postpaid
3738,Airtel 399,399,56,1,200,TRUE,Prepaid
3739,Airtel 299,399,56,1,300,TRUE,Prepaid
3740,Airtel 399,299,84,1.5,300,FALSE,Prepaid
3741,Airtel 399,299,28,1,300,TRUE,Prepaid
3742,Airtel 499,499,28,1,100,TRUE,Postpaid
3743,Airtel 199,199,84,1.5,200,TRUE,Postpaid
3744,Airtel 399,599,56,1.5,100,FALSE,Prepaid
3745,Airtel 399,399,84,2,100,FALSE,Postpaid
3746,Airtel 499,199,84,2,300,FALSE,Prepaid
3747,Airtel 299,399,56,2,300,TRUE,Prepaid
3748,Airtel 299,499,28,3,200,TRUE,Postpaid
3749,Airtel 199,599,84,1.5,200,TRUE,Postpaid
